SP,reserva_afectivo,reserva_racional,utilidad_afectivo,utilidad_racional
10,195.87,207.614,4.35293,0.000287932
10,195.87,207.614,4.35293,0.000287932
10,195.87,207.614,0.0,5.75865
10,195.87,207.614,0.0,5.75865
1,58.7544,59.587,1.0,1.0
1,58.7544,59.587,1.0,1.0
1,58.7544,59.587,1.0,1.0
1,58.7544,59.587,1.0,1.0
1,58.7544,59.587,1.0,1.0
1,58.7544,59.587,1.0,1.0
1,58.7544,59.587,1.0,1.0
1,58.7544,59.587,1.0,1.0
1,58.7544,59.587,1.0,1.0
1,58.7544,59.587,1.0,1.0
1,58.7544,59.587,1.0,1.0
1,58.7544,59.587,1.0,1.0
1,58.7544,59.587,0.316,0.316
2,58.7544,59.587,0.316,0.316
2,268.586,108.297,0.316,0.316
2,268.586,108.297,0.316,0.316
2,268.586,108.297,0.316,0.316
2,268.586,108.297,0.316,0.316
2,268.586,108.297,0.316,0.316
2,268.586,108.297,0.316,0.316
2,268.586,108.297,0.316,0.316
2,268.586,108.297,0.316,0.316
2,268.586,108.297,0.316,0.316
2,268.586,108.297,0.316,0.316
2,268.586,108.297,0.316,0.316
2,268.586,108.297,0.316,0.316
2,268.586,108.297,0.416488,0.046452
3,268.586,108.297,0.416488,0.046452
3,244.362,143.673,0.416488,0.046452
3,244.362,143.673,0.416488,0.046452
3,244.362,143.673,0.416488,0.046452
3,244.362,143.673,0.416488,0.046452
3,244.362,143.673,0.416488,0.046452
3,244.362,143.673,0.416488,0.046452
3,244.362,143.673,0.416488,0.046452
3,244.362,143.673,0.416488,0.046452
3,244.362,143.673,0.541018,0.00543488
4,244.362,143.673,0.541018,0.00543488
4,88.9069,66.3498,0.541018,0.00543488
4,88.9069,66.3498,0.541018,0.00543488
4,88.9069,66.3498,0.541018,0.00543488
4,88.9069,66.3498,0.541018,0.00543488
4,88.9069,66.3498,0.541018,0.00543488
4,88.9069,66.3498,0.541018,0.00543488
4,88.9069,66.3498,0.541018,0.00543488
4,88.9069,66.3498,0.541018,0.00543488
4,88.9069,66.3498,0.541018,0.00543488
4,88.9069,66.3498,0.541018,0.00543488
4,88.9069,66.3498,0.541018,0.00543488
4,88.9069,66.3498,0.541018,0.00543488
4,88.9069,66.3498,0.589169,0.00247287
5,88.9069,66.3498,0.589169,0.00247287
5,121.059,111.404,0.589169,0.00247287
5,121.059,111.404,0.589169,0.00247287
5,121.059,111.404,0.0176751,0.00074928
6,121.059,111.404,0.0176751,0.00074928
6,149.93,223.897,0.0176751,0.00074928
6,149.93,223.897,0.0176751,0.00074928
6,149.93,223.897,0.0176751,0.00074928
6,149.93,223.897,0.0176751,0.00074928
6,149.93,223.897,0.0176751,0.00074928
6,149.93,223.897,0.0176751,0.00074928
6,149.93,223.897,0.0176751,0.00074928
6,149.93,223.897,0.0176751,0.00074928
6,149.93,223.897,0.0176751,0.00074928
6,149.93,223.897,0.0176751,0.00074928
6,149.93,223.897,0.0176751,0.00074928
6,149.93,223.897,0.0176751,0.00074928
6,149.93,223.897,0.0176751,0.00074928
6,149.93,223.897,0.0176751,0.00074928
6,149.93,223.897,0.0176751,0.00074928
6,149.93,223.897,0.0176751,0.00074928
6,149.93,223.897,0.0176751,0.00074928
6,149.93,223.897,0.0176751,0.00074928
6,149.93,223.897,0.000583277,0.000814468
7,149.93,223.897,0.000583277,0.000814468
7,243.897,203.488,0.000583277,0.000814468
7,243.897,203.488,0.000583277,0.000814468
7,243.897,203.488,0.000583277,0.000814468
7,243.897,203.488,0.000583277,0.000814468
7,243.897,203.488,0.000583277,0.000814468
7,243.897,203.488,0.000583277,0.000814468
7,243.897,203.488,0.000583277,0.000814468
7,243.897,203.488,0.000583277,0.000814468
7,243.897,203.488,0.000583277,0.000814468
7,243.897,203.488,0.000583277,0.000814468
7,243.897,203.488,0.000583277,0.000814468
7,243.897,203.488,0.000583277,0.000814468
7,243.897,203.488,0.000583277,0.000814468
7,243.897,203.488,0.000583277,0.000814468
7,243.897,203.488,0.000583277,0.000814468
7,243.897,203.488,0.000583277,0.000814468
7,243.897,203.488,0.000583277,0.000814468
7,243.897,203.488,0.000583277,0.000814468
7,243.897,203.488,0.000583277,0.000814468
7,243.897,203.488,0.000583277,0.000814468
7,243.897,203.488,0.000583277,0.000814468
7,243.897,203.488,0.000583277,0.000814468
7,243.897,203.488,0.000583277,0.000814468
7,243.897,203.488,0.000583277,0.000814468
7,243.897,203.488,0.000583277,0.000814468
7,243.897,203.488,0.000583277,0.000814468
7,243.897,203.488,0.000777508,0.000162079
8,243.897,203.488,0.000777508,0.000162079
8,24.467,37.5279,0.000777508,0.000162079
8,24.467,37.5279,0.000777508,0.000162079
8,24.467,37.5279,0.000777508,0.000162079
8,24.467,37.5279,0.000777508,0.000162079
8,24.467,37.5279,0.000777508,0.000162079
8,24.467,37.5279,0.000777508,0.000162079
8,24.467,37.5279,0.000777508,0.000162079
8,24.467,37.5279,0.000777508,0.000162079
8,24.467,37.5279,0.000348324,0.000163376
9,24.467,37.5279,0.000348324,0.000163376
9,90.6993,373.729,0.000348324,0.000163376
9,90.6993,373.729,0.000348324,0.000163376
9,90.6993,373.729,0.000348324,0.000163376
9,90.6993,373.729,0.000348324,0.000163376
9,90.6993,373.729,0.000348324,0.000163376
9,90.6993,373.729,0.000348324,0.000163376
9,90.6993,373.729,0.000348324,0.000163376
9,90.6993,373.729,0.000348324,0.000163376
9,90.6993,373.729,0.000348324,0.000163376
9,90.6993,373.729,0.000348324,0.000163376
9,90.6993,373.729,0.000348324,0.000163376
9,90.6993,373.729,0.000348324,0.000163376
9,90.6993,373.729,0.000348324,0.000163376
9,90.6993,373.729,0.000348324,0.000163376
9,90.6993,373.729,0.000348324,0.000163376
9,90.6993,373.729,0.000348324,0.000163376
9,90.6993,373.729,0.000348324,0.000163376
9,90.6993,373.729,0.000348324,0.000163376
9,90.6993,373.729,0.000348324,0.000163376
9,90.6993,373.729,0.000348324,0.000163376
9,90.6993,373.729,0.000348324,0.000163376
9,90.6993,373.729,0.000348324,0.000163376
9,90.6993,373.729,0.000348324,0.000163376
9,90.6993,373.729,0.000348324,0.000163376
9,90.6993,373.729,6.96647,0.000176282
10,90.6993,373.729,6.96647,0.000176282
10,99.9057,409.146,6.96647,0.000176282
10,99.9057,409.146,6.96647,0.000176282
10,99.9057,409.146,6.96647,0.000176282
10,99.9057,409.146,6.96647,0.000176282
10,99.9057,409.146,6.96647,0.000176282
10,99.9057,409.146,6.96647,0.000176282
10,99.9057,409.146,6.96647,0.000176282
10,99.9057,409.146,6.96647,0.000176282
10,99.9057,409.146,6.96647,0.000176282
10,99.9057,409.146,6.96647,0.000176282
10,99.9057,409.146,2.99558,0.000181042
10,99.9057,409.146,2.99558,0.000181042
1,1.32617,0.740426,1.0,1.0
1,1.32617,0.740426,1.0,1.0
1,1.32617,0.740426,0.973,0.973
2,1.32617,0.740426,0.973,0.973
2,149.31,55.5,0.973,0.973
2,149.31,55.5,0.973,0.973
2,149.31,55.5,0.973,0.973
2,149.31,55.5,0.973,0.973
2,149.31,55.5,0.973,0.973
2,149.31,55.5,0.973,0.973
2,149.31,55.5,0.973,0.973
2,149.31,55.5,0.973,0.973
2,149.31,55.5,0.973,0.973
2,149.31,55.5,0.973,0.973
2,149.31,55.5,0.973,0.973
2,149.31,55.5,0.973,0.973
2,149.31,55.5,0.973,0.973
2,149.31,55.5,0.973,0.973
2,149.31,55.5,0.973,0.973
2,149.31,55.5,0.973,0.973
2,149.31,55.5,0.973,0.973
2,149.31,55.5,0.973,0.973
2,149.31,55.5,0.973,0.973
2,149.31,55.5,0.973,0.973
2,149.31,55.5,1.12479,0.122598
3,149.31,55.5,1.12479,0.122598
3,69.812,14.6053,1.12479,0.122598
3,69.812,14.6053,1.12479,0.122598
3,69.812,14.6053,1.1979,0.0785853
4,69.812,14.6053,1.1979,0.0785853
4,139.986,71.16,1.1979,0.0785853
4,139.986,71.16,1.1979,0.0785853
4,139.986,71.16,1.1979,0.0785853
4,139.986,71.16,1.1979,0.0785853
4,139.986,71.16,1.1979,0.0785853
4,139.986,71.16,1.1979,0.0785853
4,139.986,71.16,1.1979,0.0785853
4,139.986,71.16,1.1979,0.0785853
4,139.986,71.16,1.1979,0.0785853
4,139.986,71.16,1.1979,0.0785853
4,139.986,71.16,1.1979,0.0785853
4,139.986,71.16,1.1979,0.0785853
4,139.986,71.16,1.1979,0.0785853
4,139.986,71.16,1.1979,0.0785853
4,139.986,71.16,1.1979,0.0785853
4,139.986,71.16,1.1979,0.0785853
4,139.986,71.16,1.38477,0.00998034
5,139.986,71.16,1.38477,0.00998034
5,162.584,73.7707,1.38477,0.00998034
5,162.584,73.7707,1.38477,0.00998034
5,162.584,73.7707,1.38477,0.00998034
5,162.584,73.7707,1.38477,0.00998034
5,162.584,73.7707,1.38477,0.00998034
5,162.584,73.7707,1.38477,0.00998034
5,162.584,73.7707,1.38477,0.00998034
5,162.584,73.7707,1.38477,0.00998034
5,162.584,73.7707,1.38477,0.00998034
5,162.584,73.7707,1.38477,0.00998034
5,162.584,73.7707,1.38477,0.00998034
5,162.584,73.7707,1.38477,0.00998034
5,162.584,73.7707,1.71989,0.00194617
6,162.584,73.7707,1.71989,0.00194617
6,152.698,115.717,1.71989,0.00194617
6,152.698,115.717,1.71989,0.00194617
6,152.698,115.717,1.71989,0.00194617
6,152.698,115.717,1.71989,0.00194617
6,152.698,115.717,1.71989,0.00194617
6,152.698,115.717,1.71989,0.00194617
6,152.698,115.717,1.71989,0.00194617
6,152.698,115.717,1.71989,0.00194617
6,152.698,115.717,1.71989,0.00194617
6,152.698,115.717,1.71989,0.00194617
6,152.698,115.717,1.71989,0.00194617
6,152.698,115.717,1.71989,0.00194617
6,152.698,115.717,1.71989,0.00194617
6,152.698,115.717,1.71989,0.00194617
6,152.698,115.717,1.71989,0.00194617
6,152.698,115.717,1.71989,0.00194617
6,152.698,115.717,1.71989,0.00194617
6,152.698,115.717,1.71989,0.00194617
6,152.698,115.717,1.71989,0.00194617
6,152.698,115.717,1.71989,0.00194617
6,152.698,115.717,2.1791,0.000280248
7,152.698,115.717,2.1791,0.000280248
7,90.1952,164.178,2.1791,0.000280248
7,90.1952,164.178,2.1791,0.000280248
7,90.1952,164.178,2.1791,0.000280248
7,90.1952,164.178,2.1791,0.000280248
7,90.1952,164.178,2.1791,0.000280248
7,90.1952,164.178,2.1791,0.000280248
7,90.1952,164.178,2.1791,0.000280248
7,90.1952,164.178,2.1791,0.000280248
7,90.1952,164.178,2.1791,0.000280248
7,90.1952,164.178,2.1791,0.000280248
7,90.1952,164.178,2.1791,0.000280248
7,90.1952,164.178,2.1791,0.000280248
7,90.1952,164.178,2.1791,0.000280248
7,90.1952,164.178,2.1791,0.000280248
7,90.1952,164.178,0.00653729,0.000300706
8,90.1952,164.178,0.00653729,0.000300706
8,76.3765,71.2201,0.00653729,0.000300706
8,76.3765,71.2201,0.00653729,0.000300706
8,76.3765,71.2201,0.00653729,0.000300706
8,76.3765,71.2201,0.00653729,0.000300706
8,76.3765,71.2201,0.00653729,0.000300706
8,76.3765,71.2201,0.00653729,0.000300706
8,76.3765,71.2201,0.00653729,0.000300706
8,76.3765,71.2201,0.00653729,0.000300706
8,76.3765,71.2201,0.00653729,0.000300706
8,76.3765,71.2201,0.00653729,0.000300706
8,76.3765,71.2201,0.00653729,0.000300706
8,76.3765,71.2201,0.00653729,0.000300706
8,76.3765,71.2201,0.000967518,0.000178018
9,76.3765,71.2201,0.000967518,0.000178018
9,91.6993,102.933,0.000967518,0.000178018
9,91.6993,102.933,0.000967518,0.000178018
9,91.6993,102.933,0.000149965,0.000110193
10,91.6993,102.933,0.000149965,0.000110193
10,112.533,193.912,0.000149965,0.000110193
10,112.533,193.912,0.000149965,0.000110193
10,112.533,193.912,0.000149965,0.000110193
10,112.533,193.912,0.000149965,0.000110193
10,112.533,193.912,0.000149965,0.000110193
10,112.533,193.912,0.000149965,0.000110193
10,112.533,193.912,0.000149965,0.000110193
10,112.533,193.912,0.000149965,0.000110193
10,112.533,193.912,0.000149965,0.000110193
10,112.533,193.912,0.000149965,0.000110193
10,112.533,193.912,0.000149965,0.000110193
10,112.533,193.912,0.000149965,0.000110193
10,112.533,193.912,0.000149965,0.000110193
10,112.533,193.912,0.000149965,0.000110193
10,112.533,193.912,0.000149965,0.000110193
10,112.533,193.912,0.000149965,0.000110193
10,112.533,193.912,0.000149965,0.000110193
10,112.533,193.912,0.000149965,0.000110193
10,112.533,193.912,0.000149965,0.000110193
10,112.533,193.912,0.000149965,0.000110193
10,112.533,193.912,5.44374,0.000112177
10,112.533,193.912,5.44374,0.000112177
1,40.5969,61.9912,1.0,1.0
1,40.5969,61.9912,1.0,1.0
1,40.5969,61.9912,1.0,1.0
1,40.5969,61.9912,1.0,1.0
1,40.5969,61.9912,1.0,1.0
1,40.5969,61.9912,1.0,1.0
1,40.5969,61.9912,1.0,1.0
1,40.5969,61.9912,1.0,1.0
1,40.5969,61.9912,1.0,1.0
1,40.5969,61.9912,1.0,1.0
1,40.5969,61.9912,1.0,1.0
1,40.5969,61.9912,1.0,1.0
1,40.5969,61.9912,1.0,1.0
1,40.5969,61.9912,1.0,1.0
1,40.5969,61.9912,1.0,1.0
1,40.5969,61.9912,1.0,1.0
1,40.5969,61.9912,1.0,1.0
1,40.5969,61.9912,1.0,1.0
1,40.5969,61.9912,0.168,1.077
2,40.5969,61.9912,0.168,1.077
2,105.838,50.4214,0.168,1.077
2,105.838,50.4214,0.168,1.077
2,105.838,50.4214,0.211008,0.261711
3,105.838,50.4214,0.211008,0.261711
3,74.9408,84.9797,0.211008,0.261711
3,74.9408,84.9797,0.211008,0.261711
3,74.9408,84.9797,0.211008,0.261711
3,74.9408,84.9797,0.211008,0.261711
3,74.9408,84.9797,0.211008,0.261711
3,74.9408,84.9797,0.211008,0.261711
3,74.9408,84.9797,0.211008,0.261711
3,74.9408,84.9797,0.211008,0.261711
3,74.9408,84.9797,0.211008,0.261711
3,74.9408,84.9797,0.211008,0.261711
3,74.9408,84.9797,0.211008,0.261711
3,74.9408,84.9797,0.211008,0.261711
3,74.9408,84.9797,0.211008,0.261711
3,74.9408,84.9797,0.211008,0.261711
3,74.9408,84.9797,0.211008,0.261711
3,74.9408,84.9797,0.211008,0.261711
3,74.9408,84.9797,0.211008,0.261711
3,74.9408,84.9797,0.211008,0.261711
3,74.9408,84.9797,0.00633024,0.285003
4,74.9408,84.9797,0.00633024,0.285003
4,1.04154,0.353423,0.00633024,0.285003
4,1.04154,0.353423,0.00633024,0.285003
4,1.04154,0.353423,0.00612767,0.282723
5,1.04154,0.353423,0.00612767,0.282723
5,55.6471,39.968,0.00612767,0.282723
5,55.6471,39.968,0.00612767,0.282723
5,55.6471,39.968,0.000827236,0.108848
6,55.6471,39.968,0.000827236,0.108848
6,93.7373,67.7951,0.000827236,0.108848
6,93.7373,67.7951,0.000827236,0.108848
6,93.7373,67.7951,0.000827236,0.108848
6,93.7373,67.7951,0.000827236,0.108848
6,93.7373,67.7951,0.000827236,0.108848
6,93.7373,67.7951,0.000827236,0.108848
6,93.7373,67.7951,0.000827236,0.108848
6,93.7373,67.7951,0.000827236,0.108848
6,93.7373,67.7951,0.000827236,0.108848
6,93.7373,67.7951,0.000827236,0.108848
6,93.7373,67.7951,0.000827236,0.108848
6,93.7373,67.7951,0.000827236,0.108848
6,93.7373,67.7951,0.000950494,0.0266679
7,93.7373,67.7951,0.000950494,0.0266679
7,32.596,20.123,0.000950494,0.0266679
7,32.596,20.123,0.000950494,0.0266679
7,32.596,20.123,0.000950494,0.0266679
7,32.596,20.123,0.000950494,0.0266679
7,32.596,20.123,0.00100372,0.0193075
8,32.596,20.123,0.00100372,0.0193075
8,88.7077,140.481,0.00100372,0.0193075
8,88.7077,140.481,0.00100372,0.0193075
8,88.7077,140.481,0.00100372,0.0193075
8,88.7077,140.481,0.00100372,0.0193075
8,88.7077,140.481,0.00100372,0.0193075
8,88.7077,140.481,0.00100372,0.0193075
8,88.7077,140.481,0.00100372,0.0193075
8,88.7077,140.481,0.00100372,0.0193075
8,88.7077,140.481,0.00100372,0.0193075
8,88.7077,140.481,0.00100372,0.0193075
8,88.7077,140.481,0.00100372,0.0193075
8,88.7077,140.481,0.00100372,0.0193075
8,88.7077,140.481,3.01116,0.0210645
9,88.7077,140.481,3.01116,0.0210645
9,105.117,105.388,3.01116,0.0210645
9,105.117,105.388,3.01116,0.0210645
9,105.117,105.388,3.01116,0.0210645
9,105.117,105.388,3.01116,0.0210645
9,105.117,105.388,3.01116,0.0210645
9,105.117,105.388,3.01116,0.0210645
9,105.117,105.388,3.01116,0.0210645
9,105.117,105.388,3.01116,0.0210645
9,105.117,105.388,3.01116,0.0210645
9,105.117,105.388,3.01116,0.0210645
9,105.117,105.388,3.01116,0.0210645
9,105.117,105.388,3.01116,0.0210645
9,105.117,105.388,1.50558,0.00526613
10,105.117,105.388,1.50558,0.00526613
10,125.109,183.366,1.50558,0.00526613
10,125.109,183.366,1.50558,0.00526613
10,125.109,183.366,1.50558,0.00526613
10,125.109,183.366,1.50558,0.00526613
10,125.109,183.366,1.50558,0.00526613
10,125.109,183.366,1.50558,0.00526613
10,125.109,183.366,1.50558,0.00526613
10,125.109,183.366,1.50558,0.00526613
10,125.109,183.366,1.50558,0.00526613
10,125.109,183.366,1.50558,0.00526613
10,125.109,183.366,2.10782,0.00549258
10,125.109,183.366,2.10782,0.00549258
1,21.2241,12.7099,1.0,1.0
1,21.2241,12.7099,1.0,1.0
1,21.2241,12.7099,0.692,0.692
2,21.2241,12.7099,0.692,0.692
2,39.0279,14.1198,0.692,0.692
2,39.0279,14.1198,0.692,0.692
2,39.0279,14.1198,0.35292,0.465024
3,39.0279,14.1198,0.35292,0.465024
3,141.641,45.1041,0.35292,0.465024
3,141.641,45.1041,0.35292,0.465024
3,141.641,45.1041,0.35292,0.465024
3,141.641,45.1041,0.35292,0.465024
3,141.641,45.1041,0.35292,0.465024
3,141.641,45.1041,0.35292,0.465024
3,141.641,45.1041,0.35292,0.465024
3,141.641,45.1041,0.35292,0.465024
3,141.641,45.1041,0.35292,0.465024
3,141.641,45.1041,0.35292,0.465024
3,141.641,45.1041,0.35292,0.465024
3,141.641,45.1041,0.35292,0.465024
3,141.641,45.1041,0.35292,0.465024
3,141.641,45.1041,0.35292,0.465024
3,141.641,45.1041,0.3928,0.136252
4,141.641,45.1041,0.3928,0.136252
4,331.718,90.3919,0.3928,0.136252
4,331.718,90.3919,0.3928,0.136252
4,331.718,90.3919,0.3928,0.136252
4,331.718,90.3919,0.3928,0.136252
4,331.718,90.3919,0.3928,0.136252
4,331.718,90.3919,0.3928,0.136252
4,331.718,90.3919,0.3928,0.136252
4,331.718,90.3919,0.3928,0.136252
4,331.718,90.3919,0.3928,0.136252
4,331.718,90.3919,0.3928,0.136252
4,331.718,90.3919,0.3928,0.136252
4,331.718,90.3919,0.3928,0.136252
4,331.718,90.3919,0.3928,0.136252
4,331.718,90.3919,0.3928,0.136252
4,331.718,90.3919,0.3928,0.136252
4,331.718,90.3919,0.3928,0.136252
4,331.718,90.3919,0.553848,0.015124
5,331.718,90.3919,0.553848,0.015124
5,288.502,115.131,0.553848,0.015124
5,288.502,115.131,0.553848,0.015124
5,288.502,115.131,0.553848,0.015124
5,288.502,115.131,0.553848,0.015124
5,288.502,115.131,0.553848,0.015124
5,288.502,115.131,0.553848,0.015124
5,288.502,115.131,0.553848,0.015124
5,288.502,115.131,0.553848,0.015124
5,288.502,115.131,0.553848,0.015124
5,288.502,115.131,0.553848,0.015124
5,288.502,115.131,0.553848,0.015124
5,288.502,115.131,0.553848,0.015124
5,288.502,115.131,0.553848,0.015124
5,288.502,115.131,0.553848,0.015124
5,288.502,115.131,0.553848,0.015124
5,288.502,115.131,0.553848,0.015124
5,288.502,115.131,0.553848,0.015124
5,288.502,115.131,0.553848,0.015124
5,288.502,115.131,0.553848,0.015124
5,288.502,115.131,0.553848,0.015124
5,288.502,115.131,0.742156,0.00166364
6,288.502,115.131,0.742156,0.00166364
6,232.428,119.108,0.742156,0.00166364
6,232.428,119.108,0.742156,0.00166364
6,232.428,119.108,0.742156,0.00166364
6,232.428,119.108,0.742156,0.00166364
6,232.428,119.108,0.742156,0.00166364
6,232.428,119.108,0.742156,0.00166364
6,232.428,119.108,0.742156,0.00166364
6,232.428,119.108,0.742156,0.00166364
6,232.428,119.108,0.742156,0.00166364
6,232.428,119.108,0.742156,0.00166364
6,232.428,119.108,0.742156,0.00166364
6,232.428,119.108,0.742156,0.00166364
6,232.428,119.108,0.742156,0.00166364
6,232.428,119.108,0.742156,0.00166364
6,232.428,119.108,0.742156,0.00166364
6,232.428,119.108,0.742156,0.00166364
6,232.428,119.108,0.742156,0.00166364
6,232.428,119.108,0.742156,0.00166364
6,232.428,119.108,0.742156,0.00166364
6,232.428,119.108,0.742156,0.00166364
6,232.428,119.108,0.938828,0.000312764
7,232.428,119.108,0.938828,0.000312764
7,205.101,183.007,0.938828,0.000312764
7,205.101,183.007,0.938828,0.000312764
7,205.101,183.007,0.938828,0.000312764
7,205.101,183.007,0.938828,0.000312764
7,205.101,183.007,0.938828,0.000312764
7,205.101,183.007,0.938828,0.000312764
7,205.101,183.007,0.938828,0.000312764
7,205.101,183.007,0.938828,0.000312764
7,205.101,183.007,0.938828,0.000312764
7,205.101,183.007,0.938828,0.000312764
7,205.101,183.007,0.938828,0.000312764
7,205.101,183.007,0.938828,0.000312764
7,205.101,183.007,0.938828,0.000312764
7,205.101,183.007,0.938828,0.000312764
7,205.101,183.007,0.938828,0.000312764
7,205.101,183.007,0.938828,0.000312764
7,205.101,183.007,0.938828,0.000312764
7,205.101,183.007,0.938828,0.000312764
7,205.101,183.007,0.00187766,4.91039
8,205.101,183.007,0.00187766,4.91039
8,195.035,152.171,0.00187766,4.91039
8,195.035,152.171,0.00187766,4.91039
8,195.035,152.171,0.00187766,4.91039
8,195.035,152.171,0.00187766,4.91039
8,195.035,152.171,0.00216306,2.03781
9,195.035,152.171,0.00216306,2.03781
9,104.3,277.514,0.00216306,2.03781
9,104.3,277.514,0.00216306,2.03781
9,104.3,277.514,0.00216306,2.03781
9,104.3,277.514,0.00216306,2.03781
9,104.3,277.514,0.00216306,2.03781
9,104.3,277.514,0.00216306,2.03781
9,104.3,277.514,0.00216306,2.03781
9,104.3,277.514,0.00216306,2.03781
9,104.3,277.514,0.00216306,2.03781
9,104.3,277.514,0.00216306,2.03781
9,104.3,277.514,0.00216306,2.03781
9,104.3,277.514,0.00216306,2.03781
9,104.3,277.514,0.000246589,2.12748
10,104.3,277.514,0.000246589,2.12748
10,131.135,309.305,0.000246589,2.12748
10,131.135,309.305,0.000246589,2.12748
10,131.135,309.305,0.000246589,2.12748
10,131.135,309.305,0.000246589,2.12748
10,131.135,309.305,0.000246589,2.12748
10,131.135,309.305,0.000246589,2.12748
10,131.135,309.305,3.52622,2.17641
10,131.135,309.305,3.52622,2.17641
1,15.1407,11.0826,1.0,1.0
1,15.1407,11.0826,1.0,1.0
1,15.1407,11.0826,1.0,1.0
1,15.1407,11.0826,1.0,1.0
1,15.1407,11.0826,1.0,1.0
1,15.1407,11.0826,1.0,1.0
1,15.1407,11.0826,1.0,1.0
1,15.1407,11.0826,1.0,1.0
1,15.1407,11.0826,1.0,1.0
1,15.1407,11.0826,1.0,1.0
1,15.1407,11.0826,1.014,0.708
2,15.1407,11.0826,1.014,0.708
2,14.1082,3.86569,1.014,0.708
2,14.1082,3.86569,1.014,0.708
2,14.1082,3.86569,1.0282,0.63012
3,14.1082,3.86569,1.0282,0.63012
3,36.7495,17.2829,1.0282,0.63012
3,36.7495,17.2829,1.0282,0.63012
3,36.7495,17.2829,1.0282,0.63012
3,36.7495,17.2829,1.0282,0.63012
3,36.7495,17.2829,1.0282,0.63012
3,36.7495,17.2829,1.0282,0.63012
3,36.7495,17.2829,1.0282,0.63012
3,36.7495,17.2829,1.0282,0.63012
3,36.7495,17.2829,1.0282,0.63012
3,36.7495,17.2829,1.0282,0.63012
3,36.7495,17.2829,1.06624,0.376182
4,36.7495,17.2829,1.06624,0.376182
4,143.498,52.6639,1.06624,0.376182
4,143.498,52.6639,1.06624,0.376182
4,143.498,52.6639,1.06624,0.376182
4,143.498,52.6639,1.06624,0.376182
4,143.498,52.6639,1.06624,0.376182
4,143.498,52.6639,1.06624,0.376182
4,143.498,52.6639,1.06624,0.376182
4,143.498,52.6639,1.06624,0.376182
4,143.498,52.6639,1.06624,0.376182
4,143.498,52.6639,1.06624,0.376182
4,143.498,52.6639,1.06624,0.376182
4,143.498,52.6639,1.06624,0.376182
4,143.498,52.6639,1.06624,0.376182
4,143.498,52.6639,1.06624,0.376182
4,143.498,52.6639,1.06624,0.376182
4,143.498,52.6639,1.06624,0.376182
4,143.498,52.6639,1.26776,0.0842647
5,143.498,52.6639,1.26776,0.0842647
5,119.341,45.2891,1.26776,0.0842647
5,119.341,45.2891,1.26776,0.0842647
5,119.341,45.2891,1.26776,0.0842647
5,119.341,45.2891,1.26776,0.0842647
5,119.341,45.2891,1.26776,0.0842647
5,119.341,45.2891,1.26776,0.0842647
5,119.341,45.2891,1.26776,0.0842647
5,119.341,45.2891,1.26776,0.0842647
5,119.341,45.2891,1.26776,0.0842647
5,119.341,45.2891,1.26776,0.0842647
5,119.341,45.2891,1.26776,0.0842647
5,119.341,45.2891,1.26776,0.0842647
5,119.341,45.2891,1.46553,0.0282287
6,119.341,45.2891,1.46553,0.0282287
6,116.922,59.9166,1.46553,0.0282287
6,116.922,59.9166,1.46553,0.0282287
6,116.922,59.9166,1.46553,0.0282287
6,116.922,59.9166,1.46553,0.0282287
6,116.922,59.9166,1.46553,0.0282287
6,116.922,59.9166,1.46553,0.0282287
6,116.922,59.9166,1.46553,0.0282287
6,116.922,59.9166,1.46553,0.0282287
6,116.922,59.9166,1.46553,0.0282287
6,116.922,59.9166,1.46553,0.0282287
6,116.922,59.9166,1.46553,0.0282287
6,116.922,59.9166,1.46553,0.0282287
6,116.922,59.9166,1.70881,0.00801694
7,116.922,59.9166,1.70881,0.00801694
7,141.071,110.825,1.70881,0.00801694
7,141.071,110.825,1.70881,0.00801694
7,141.071,110.825,1.70881,0.00801694
7,141.071,110.825,1.70881,0.00801694
7,141.071,110.825,1.70881,0.00801694
7,141.071,110.825,1.70881,0.00801694
7,141.071,110.825,1.70881,0.00801694
7,141.071,110.825,1.70881,0.00801694
7,141.071,110.825,1.70881,0.00801694
7,141.071,110.825,1.70881,0.00801694
7,141.071,110.825,1.70881,0.00801694
7,141.071,110.825,1.70881,0.00801694
7,141.071,110.825,1.70881,0.00801694
7,141.071,110.825,1.70881,0.00801694
7,141.071,110.825,1.70881,0.00801694
7,141.071,110.825,1.70881,0.00801694
7,141.071,110.825,1.70881,0.00801694
7,141.071,110.825,1.70881,0.00801694
7,141.071,110.825,1.70881,0.00801694
7,141.071,110.825,1.70881,0.00801694
7,141.071,110.825,1.70881,0.00801694
7,141.071,110.825,1.70881,0.00801694
7,141.071,110.825,1.70881,0.00801694
7,141.071,110.825,1.70881,0.00801694
7,141.071,110.825,1.70881,0.00801694
7,141.071,110.825,1.70881,0.00801694
7,141.071,110.825,1.70881,0.00801694
7,141.071,110.825,1.70881,0.00801694
7,141.071,110.825,0.00512642,0.00116246
8,141.071,110.825,0.00512642,0.00116246
8,178.175,134.151,0.00512642,0.00116246
8,178.175,134.151,0.00512642,0.00116246
8,178.175,134.151,0.00512642,0.00116246
8,178.175,134.151,0.00512642,0.00116246
8,178.175,134.151,0.00512642,0.00116246
8,178.175,134.151,0.00512642,0.00116246
8,178.175,134.151,0.00512642,0.00116246
8,178.175,134.151,0.00512642,0.00116246
8,178.175,134.151,0.00512642,0.00116246
