SP,N,Tipo,ID_Agente,Reserva,Utilidad,Ansiedad,Frustracion
4,3,Afectivo,2,656.0,0.0,1.0,0.534
4,3,Racional,3,263.0,0.032,,
4,3,Racional,4,169.0,0.0,,
4,3,Afectivo,1,556.0,0.0,1.0,0.502
4,3,Afectivo,2,656.0,0.0,1.0,0.534
4,3,Racional,3,263.0,0.032,,
4,3,Racional,4,169.0,0.0,,
4,3,Afectivo,1,556.0,0.0,1.0,0.502
4,3,Afectivo,2,656.0,0.0,1.0,0.534
4,3,Racional,3,263.0,0.032,,
4,3,Racional,4,169.0,0.0,,
4,3,Afectivo,1,556.0,0.0,1.0,0.502
4,3,Afectivo,2,656.0,0.0,1.0,0.534
4,3,Racional,3,263.0,0.032,,
4,3,Racional,4,169.0,0.0,,
4,3,Afectivo,1,556.0,0.0,1.0,0.502
4,3,Afectivo,2,656.0,0.0,1.0,0.534
4,3,Racional,3,263.0,0.032,,
4,3,Racional,4,169.0,0.0,,
4,3,Afectivo,1,556.0,0.0,1.0,0.502
4,3,Afectivo,2,656.0,0.0,1.0,0.534
4,3,Racional,3,263.0,0.032,,
4,3,Racional,4,169.0,0.0,,
4,3,Afectivo,1,556.0,0.0,1.0,0.502
4,3,Afectivo,2,656.0,0.0,1.0,0.534
4,3,Racional,3,263.0,0.032,,
4,3,Racional,4,169.0,0.0,,
4,3,Afectivo,1,556.0,0.0,1.0,0.502
4,3,Afectivo,2,656.0,0.0,1.0,0.534
4,3,Racional,3,263.0,0.032,,
4,3,Racional,4,169.0,0.0,,
4,3,Afectivo,1,556.0,0.0,1.0,0.502
4,3,Afectivo,2,656.0,0.0,1.0,0.534
4,3,Racional,3,263.0,0.032,,
4,3,Racional,4,169.0,0.0,,
4,3,Afectivo,1,556.0,0.0,1.0,0.502
4,3,Afectivo,2,656.0,0.0,1.0,0.534
4,3,Racional,3,263.0,0.032,,
4,3,Racional,4,169.0,0.0,,
4,3,Afectivo,1,556.0,0.0,1.0,0.502
4,3,Afectivo,2,656.0,0.0,1.0,0.534
4,3,Racional,3,263.0,0.032,,
4,3,Racional,4,169.0,0.0,,
4,4,Afectivo,1,556.0,0.0,1.0,0.722
4,4,Afectivo,2,656.0,0.0096,1.0,0.463
4,4,Racional,3,263.0,0.032,,
4,4,Racional,4,169.0,0.0,,
5,4,Afectivo,1,556.0,0.0,1.0,0.722
5,4,Afectivo,2,656.0,0.0096,1.0,0.463
5,4,Racional,3,263.0,0.032,,
5,4,Racional,4,169.0,0.0,,
5,4,Afectivo,1,645.0,0.0,0.113085,0.722
5,4,Afectivo,2,311.0,0.0096,0.129245,0.463
5,4,Racional,3,343.0,0.032,,
5,4,Racional,4,386.0,0.0,,
5,4,Afectivo,1,645.0,0.0,0.113085,0.722
5,4,Afectivo,2,311.0,0.0096,0.129245,0.463
5,4,Racional,3,343.0,0.032,,
5,4,Racional,4,386.0,0.0,,
5,4,Afectivo,1,645.0,0.0,0.244551,0.722
5,4,Afectivo,2,311.0,0.0096,0.265473,0.463
5,4,Racional,3,343.0,0.032,,
5,4,Racional,4,386.0,0.0,,
5,4,Afectivo,1,645.0,0.0,0.244551,0.722
5,4,Afectivo,2,311.0,0.0096,0.265473,0.463
5,4,Racional,3,343.0,0.032,,
5,4,Racional,4,386.0,0.0,,
5,4,Afectivo,1,645.0,0.0,0.370725,0.722
5,4,Afectivo,2,311.0,0.0096,0.414664,0.463
5,4,Racional,3,343.0,0.032,,
5,4,Racional,4,386.0,0.0,,
5,4,Afectivo,1,645.0,0.0,0.370725,0.722
5,4,Afectivo,2,311.0,0.0096,0.414664,0.463
5,4,Racional,3,343.0,0.032,,
5,4,Racional,4,386.0,0.0,,
5,4,Afectivo,1,645.0,0.0,0.517944,0.722
5,4,Afectivo,2,311.0,0.0096,0.524109,0.463
5,4,Racional,3,343.0,0.032,,
5,4,Racional,4,386.0,0.0,,
5,4,Afectivo,1,645.0,0.0,0.517944,0.722
5,4,Afectivo,2,311.0,0.0096,0.524109,0.463
5,4,Racional,3,343.0,0.032,,
5,4,Racional,4,386.0,0.0,,
5,4,Afectivo,1,645.0,0.0,0.637001,0.722
5,4,Afectivo,2,311.0,0.0096,0.643625,0.463
5,4,Racional,3,343.0,0.032,,
5,4,Racional,4,386.0,0.0,,
5,4,Afectivo,1,645.0,0.0,0.637001,0.722
5,4,Afectivo,2,311.0,0.0096,0.643625,0.463
5,4,Racional,3,343.0,0.032,,
5,4,Racional,4,386.0,0.0,,
5,4,Afectivo,1,645.0,0.0,0.757958,0.722
5,4,Afectivo,2,311.0,0.0096,0.761165,0.463
5,4,Racional,3,343.0,0.032,,
5,4,Racional,4,386.0,0.0,,
5,4,Afectivo,1,645.0,0.0,0.757958,0.722
5,4,Afectivo,2,311.0,0.0096,0.761165,0.463
5,4,Racional,3,343.0,0.032,,
5,4,Racional,4,386.0,0.0,,
5,4,Afectivo,1,645.0,0.0,0.858275,0.722
5,4,Afectivo,2,311.0,0.0096,0.890916,0.463
5,4,Racional,3,343.0,0.032,,
5,4,Racional,4,386.0,0.0,,
5,4,Afectivo,1,645.0,0.0,0.858275,0.722
5,4,Afectivo,2,311.0,0.0096,0.890916,0.463
5,4,Racional,3,343.0,0.032,,
5,4,Racional,4,386.0,0.0,,
5,4,Afectivo,1,645.0,0.0,0.999658,0.722
5,4,Afectivo,2,311.0,0.0096,1.0,0.463
5,4,Racional,3,343.0,0.032,,
5,4,Racional,4,386.0,0.0,,
5,4,Afectivo,1,645.0,0.0,0.999658,0.722
5,4,Afectivo,2,311.0,0.0096,1.0,0.463
5,4,Racional,3,343.0,0.032,,
5,4,Racional,4,386.0,0.0,,
5,4,Afectivo,1,645.0,0.0,1.0,0.722
5,4,Afectivo,2,311.0,0.0096,1.0,0.463
5,4,Racional,3,343.0,0.032,,
5,4,Racional,4,386.0,0.0,,
5,4,Afectivo,1,645.0,0.0,1.0,0.722
5,4,Afectivo,2,311.0,0.0096,1.0,0.463
5,4,Racional,3,343.0,0.032,,
5,4,Racional,4,386.0,0.0,,
5,4,Afectivo,1,645.0,0.0,1.0,0.722
5,4,Afectivo,2,311.0,0.0096,1.0,0.463
5,4,Racional,3,343.0,0.032,,
5,4,Racional,4,386.0,0.0,,
5,4,Afectivo,1,645.0,0.0,1.0,0.722
5,4,Afectivo,2,311.0,0.0096,1.0,0.463
5,4,Racional,3,343.0,0.032,,
5,4,Racional,4,386.0,0.0,,
5,4,Afectivo,1,645.0,0.0,1.0,0.722
5,4,Afectivo,2,311.0,0.0096,1.0,0.463
5,4,Racional,3,343.0,0.032,,
5,4,Racional,4,386.0,0.0,,
5,4,Afectivo,1,645.0,0.0,1.0,0.722
5,4,Afectivo,2,311.0,0.0096,1.0,0.463
5,4,Racional,3,343.0,0.032,,
5,4,Racional,4,386.0,0.0,,
5,4,Afectivo,1,645.0,0.0,1.0,0.722
5,4,Afectivo,2,311.0,0.0096,1.0,0.463
5,4,Racional,3,343.0,0.032,,
5,4,Racional,4,386.0,0.0,,
5,4,Afectivo,1,645.0,0.0,1.0,0.722
5,4,Afectivo,2,311.0,0.0096,1.0,0.463
5,4,Racional,3,343.0,0.032,,
5,4,Racional,4,386.0,0.0,,
5,4,Afectivo,1,645.0,0.0,1.0,0.722
5,4,Afectivo,2,311.0,0.0096,1.0,0.463
5,4,Racional,3,343.0,0.032,,
5,4,Racional,4,386.0,0.0,,
5,4,Afectivo,1,645.0,0.0,1.0,0.722
5,4,Afectivo,2,311.0,0.0096,1.0,0.463
5,4,Racional,3,343.0,0.032,,
5,4,Racional,4,386.0,0.0,,
5,4,Afectivo,1,645.0,0.0,1.0,0.722
5,4,Afectivo,2,311.0,0.0096,1.0,0.463
5,4,Racional,3,343.0,0.032,,
5,4,Racional,4,386.0,0.0,,
5,4,Afectivo,1,645.0,0.0,1.0,0.722
5,4,Afectivo,2,311.0,0.0096,1.0,0.463
5,4,Racional,3,343.0,0.032,,
5,4,Racional,4,386.0,0.0,,
5,4,Afectivo,1,645.0,0.0,1.0,0.722
5,4,Afectivo,2,311.0,0.0096,1.0,0.463
5,4,Racional,3,343.0,0.032,,
5,4,Racional,4,386.0,0.0,,
5,4,Afectivo,1,645.0,0.0,1.0,0.722
5,4,Afectivo,2,311.0,0.0096,1.0,0.463
5,4,Racional,3,343.0,0.032,,
5,4,Racional,4,386.0,0.0,,
5,4,Afectivo,1,645.0,0.0,1.0,0.722
5,4,Afectivo,2,311.0,0.0096,1.0,0.463
5,4,Racional,3,343.0,0.032,,
5,4,Racional,4,386.0,0.0,,
5,4,Afectivo,1,645.0,0.0,1.0,0.722
5,4,Afectivo,2,311.0,0.0096,1.0,0.463
5,4,Racional,3,343.0,0.032,,
5,4,Racional,4,386.0,0.0,,
5,4,Afectivo,1,645.0,0.0,1.0,0.722
5,4,Afectivo,2,311.0,0.0096,1.0,0.463
5,4,Racional,3,343.0,0.032,,
5,4,Racional,4,386.0,0.0,,
5,4,Afectivo,1,645.0,0.0,1.0,0.722
5,4,Afectivo,2,311.0,0.0096,1.0,0.463
5,4,Racional,3,343.0,0.032,,
5,4,Racional,4,386.0,0.0,,
5,4,Afectivo,1,645.0,0.0,1.0,0.722
5,4,Afectivo,2,311.0,0.0096,1.0,0.463
5,4,Racional,3,343.0,0.032,,
5,4,Racional,4,386.0,0.0,,
5,4,Afectivo,1,645.0,0.0,1.0,0.722
5,4,Afectivo,2,311.0,0.0096,1.0,0.463
5,4,Racional,3,343.0,0.032,,
5,4,Racional,4,386.0,0.0,,
5,4,Afectivo,1,645.0,0.0,1.0,0.722
5,4,Afectivo,2,311.0,0.0096,1.0,0.463
5,4,Racional,3,343.0,0.032,,
5,4,Racional,4,386.0,0.0,,
5,4,Afectivo,1,645.0,0.0,1.0,0.722
5,4,Afectivo,2,311.0,0.0096,1.0,0.463
5,4,Racional,3,343.0,0.032,,
5,4,Racional,4,386.0,0.0,,
5,4,Afectivo,1,645.0,0.0,1.0,0.722
5,4,Afectivo,2,311.0,0.0096,1.0,0.463
5,4,Racional,3,343.0,0.032,,
5,4,Racional,4,386.0,0.0,,
5,4,Afectivo,1,645.0,0.0,1.0,0.722
5,4,Afectivo,2,311.0,0.0096,1.0,0.463
5,4,Racional,3,343.0,0.032,,
5,4,Racional,4,386.0,0.0,,
5,4,Afectivo,1,645.0,0.0,1.0,0.722
5,4,Afectivo,2,311.0,0.0096,1.0,0.463
5,4,Racional,3,343.0,0.032,,
5,4,Racional,4,386.0,0.0,,
5,4,Afectivo,1,645.0,0.0,1.0,0.722
5,4,Afectivo,2,311.0,0.0096,1.0,0.463
5,4,Racional,3,343.0,0.032,,
5,4,Racional,4,386.0,0.0,,
5,4,Afectivo,1,645.0,0.0,1.0,0.722
5,4,Afectivo,2,311.0,0.0096,1.0,0.463
5,4,Racional,3,343.0,0.032,,
5,4,Racional,4,386.0,0.0,,
5,4,Afectivo,1,645.0,0.0,1.0,0.722
5,4,Afectivo,2,311.0,0.0096,1.0,0.463
5,4,Racional,3,343.0,0.032,,
5,4,Racional,4,386.0,0.0,,
5,4,Afectivo,1,645.0,0.0,1.0,0.722
5,4,Afectivo,2,311.0,0.0096,1.0,0.463
5,4,Racional,3,343.0,0.032,,
5,4,Racional,4,386.0,0.0,,
5,4,Afectivo,1,645.0,0.0,1.0,0.722
5,4,Afectivo,2,311.0,0.0096,1.0,0.463
5,4,Racional,3,343.0,0.032,,
5,4,Racional,4,386.0,0.0,,
5,4,Afectivo,1,645.0,0.0,1.0,0.722
5,4,Afectivo,2,311.0,0.0096,1.0,0.463
5,4,Racional,3,343.0,0.032,,
5,4,Racional,4,386.0,0.0,,
5,4,Afectivo,1,645.0,0.0,1.0,0.722
5,4,Afectivo,2,311.0,0.0096,1.0,0.463
5,4,Racional,3,343.0,0.032,,
5,4,Racional,4,386.0,0.0,,
5,4,Afectivo,1,645.0,0.0,1.0,0.722
5,4,Afectivo,2,311.0,0.0096,1.0,0.463
5,4,Racional,3,343.0,0.032,,
5,4,Racional,4,386.0,0.0,,
5,4,Afectivo,1,645.0,0.0,1.0,0.722
5,4,Afectivo,2,311.0,0.0096,1.0,0.463
5,4,Racional,3,343.0,0.032,,
5,4,Racional,4,386.0,0.0,,
5,4,Afectivo,1,645.0,0.0,1.0,0.722
5,4,Afectivo,2,311.0,0.0096,1.0,0.463
5,4,Racional,3,343.0,0.032,,
5,4,Racional,4,386.0,0.0,,
5,4,Afectivo,1,645.0,0.0,1.0,0.722
5,4,Afectivo,2,311.0,0.0096,1.0,0.463
5,4,Racional,3,343.0,0.032,,
5,4,Racional,4,386.0,0.0,,
5,4,Afectivo,1,645.0,0.0,1.0,0.722
5,4,Afectivo,2,311.0,0.0096,1.0,0.463
5,4,Racional,3,343.0,0.032,,
5,4,Racional,4,386.0,0.0,,
5,4,Afectivo,1,645.0,0.0,1.0,0.722
5,4,Afectivo,2,311.0,0.0096,1.0,0.463
5,4,Racional,3,343.0,0.032,,
5,4,Racional,4,386.0,0.0,,
5,5,Afectivo,1,645.0,0.0,1.0,0.651
5,5,Afectivo,2,311.0,0.0,1.0,0.649
5,5,Racional,3,343.0,0.032,,
5,5,Racional,4,386.0,0.0,,
6,5,Afectivo,1,645.0,0.0,1.0,0.651
6,5,Afectivo,2,311.0,0.0,1.0,0.649
6,5,Racional,3,343.0,0.032,,
6,5,Racional,4,386.0,0.0,,
6,5,Afectivo,1,572.0,0.0,0.137611,0.651
6,5,Afectivo,2,323.0,0.0,0.107852,0.649
6,5,Racional,3,300.0,0.032,,
6,5,Racional,4,453.0,0.0,,
6,5,Afectivo,1,572.0,0.0,0.137611,0.651
6,5,Afectivo,2,323.0,0.0,0.107852,0.649
6,5,Racional,3,300.0,0.032,,
6,5,Racional,4,453.0,0.0,,
6,5,Afectivo,1,572.0,0.0,0.279963,0.651
6,5,Afectivo,2,323.0,0.0,0.223471,0.649
6,5,Racional,3,300.0,0.032,,
6,5,Racional,4,453.0,0.0,,
6,5,Afectivo,1,572.0,0.0,0.279963,0.651
6,5,Afectivo,2,323.0,0.0,0.223471,0.649
6,5,Racional,3,300.0,0.032,,
6,5,Racional,4,453.0,0.0,,
6,5,Afectivo,1,572.0,0.0,0.388209,0.651
6,5,Afectivo,2,323.0,0.0,0.354208,0.649
6,5,Racional,3,300.0,0.032,,
6,5,Racional,4,453.0,0.0,,
6,5,Afectivo,1,572.0,0.0,0.388209,0.651
6,5,Afectivo,2,323.0,0.0,0.354208,0.649
6,5,Racional,3,300.0,0.032,,
6,5,Racional,4,453.0,0.0,,
6,5,Afectivo,1,572.0,0.0,0.515121,0.651
6,5,Afectivo,2,323.0,0.0,0.477206,0.649
6,5,Racional,3,300.0,0.032,,
6,5,Racional,4,453.0,0.0,,
6,5,Afectivo,1,572.0,0.0,0.515121,0.651
6,5,Afectivo,2,323.0,0.0,0.477206,0.649
6,5,Racional,3,300.0,0.032,,
6,5,Racional,4,453.0,0.0,,
6,5,Afectivo,1,572.0,0.0,0.63158,0.651
6,5,Afectivo,2,323.0,0.0,0.613412,0.649
6,5,Racional,3,300.0,0.032,,
6,5,Racional,4,453.0,0.0,,
6,5,Afectivo,1,572.0,0.0,0.63158,0.651
6,5,Afectivo,2,323.0,0.0,0.613412,0.649
6,5,Racional,3,300.0,0.032,,
6,5,Racional,4,453.0,0.0,,
6,5,Afectivo,1,572.0,0.0,0.744069,0.651
6,5,Afectivo,2,323.0,0.0,0.748038,0.649
6,5,Racional,3,300.0,0.032,,
6,5,Racional,4,453.0,0.0,,
6,5,Afectivo,1,572.0,0.0,0.744069,0.651
6,5,Afectivo,2,323.0,0.0,0.748038,0.649
6,5,Racional,3,300.0,0.032,,
6,5,Racional,4,453.0,0.0,,
6,5,Afectivo,1,572.0,0.0,0.886395,0.651
6,5,Afectivo,2,323.0,0.0,0.896662,0.649
6,5,Racional,3,300.0,0.032,,
6,5,Racional,4,453.0,0.0,,
6,5,Afectivo,1,572.0,0.0,0.886395,0.651
6,5,Afectivo,2,323.0,0.0,0.896662,0.649
6,5,Racional,3,300.0,0.032,,
6,5,Racional,4,453.0,0.0,,
6,5,Afectivo,1,572.0,0.0,1.0,0.651
6,5,Afectivo,2,323.0,0.0,1.0,0.649
6,5,Racional,3,300.0,0.032,,
6,5,Racional,4,453.0,0.0,,
6,5,Afectivo,1,572.0,0.0,1.0,0.651
6,5,Afectivo,2,323.0,0.0,1.0,0.649
6,5,Racional,3,300.0,0.032,,
6,5,Racional,4,453.0,0.0,,
6,5,Afectivo,1,572.0,0.0,1.0,0.651
6,5,Afectivo,2,323.0,0.0,1.0,0.649
6,5,Racional,3,300.0,0.032,,
6,5,Racional,4,453.0,0.0,,
6,5,Afectivo,1,572.0,0.0,1.0,0.651
6,5,Afectivo,2,323.0,0.0,1.0,0.649
6,5,Racional,3,300.0,0.032,,
6,5,Racional,4,453.0,0.0,,
6,5,Afectivo,1,572.0,0.0,1.0,0.651
6,5,Afectivo,2,323.0,0.0,1.0,0.649
6,5,Racional,3,300.0,0.032,,
6,5,Racional,4,453.0,0.0,,
6,5,Afectivo,1,572.0,0.0,1.0,0.651
6,5,Afectivo,2,323.0,0.0,1.0,0.649
6,5,Racional,3,300.0,0.032,,
6,5,Racional,4,453.0,0.0,,
6,5,Afectivo,1,572.0,0.0,1.0,0.651
6,5,Afectivo,2,323.0,0.0,1.0,0.649
6,5,Racional,3,300.0,0.032,,
6,5,Racional,4,453.0,0.0,,
6,5,Afectivo,1,572.0,0.0,1.0,0.651
6,5,Afectivo,2,323.0,0.0,1.0,0.649
6,5,Racional,3,300.0,0.032,,
6,5,Racional,4,453.0,0.0,,
6,5,Afectivo,1,572.0,0.0,1.0,0.651
6,5,Afectivo,2,323.0,0.0,1.0,0.649
6,5,Racional,3,300.0,0.032,,
6,5,Racional,4,453.0,0.0,,
6,5,Afectivo,1,572.0,0.0,1.0,0.651
6,5,Afectivo,2,323.0,0.0,1.0,0.649
6,5,Racional,3,300.0,0.032,,
6,5,Racional,4,453.0,0.0,,
6,5,Afectivo,1,572.0,0.0,1.0,0.651
6,5,Afectivo,2,323.0,0.0,1.0,0.649
6,5,Racional,3,300.0,0.032,,
6,5,Racional,4,453.0,0.0,,
6,5,Afectivo,1,572.0,0.0,1.0,0.651
6,5,Afectivo,2,323.0,0.0,1.0,0.649
6,5,Racional,3,300.0,0.032,,
6,5,Racional,4,453.0,0.0,,
6,5,Afectivo,1,572.0,0.0,1.0,0.651
6,5,Afectivo,2,323.0,0.0,1.0,0.649
6,5,Racional,3,300.0,0.032,,
6,5,Racional,4,453.0,0.0,,
6,5,Afectivo,1,572.0,0.0,1.0,0.651
6,5,Afectivo,2,323.0,0.0,1.0,0.649
6,5,Racional,3,300.0,0.032,,
6,5,Racional,4,453.0,0.0,,
6,5,Afectivo,1,572.0,0.0,1.0,0.651
6,5,Afectivo,2,323.0,0.0,1.0,0.649
6,5,Racional,3,300.0,0.032,,
6,5,Racional,4,453.0,0.0,,
6,5,Afectivo,1,572.0,0.0,1.0,0.651
6,5,Afectivo,2,323.0,0.0,1.0,0.649
6,5,Racional,3,300.0,0.032,,
6,5,Racional,4,453.0,0.0,,
6,5,Afectivo,1,572.0,0.0,1.0,0.651
6,5,Afectivo,2,323.0,0.0,1.0,0.649
6,5,Racional,3,300.0,0.032,,
6,5,Racional,4,453.0,0.0,,
6,5,Afectivo,1,572.0,0.0,1.0,0.651
6,5,Afectivo,2,323.0,0.0,1.0,0.649
6,5,Racional,3,300.0,0.032,,
6,5,Racional,4,453.0,0.0,,
6,5,Afectivo,1,572.0,0.0,1.0,0.651
6,5,Afectivo,2,323.0,0.0,1.0,0.649
6,5,Racional,3,300.0,0.032,,
6,5,Racional,4,453.0,0.0,,
6,5,Afectivo,1,572.0,0.0,1.0,0.651
6,5,Afectivo,2,323.0,0.0,1.0,0.649
6,5,Racional,3,300.0,0.032,,
6,5,Racional,4,453.0,0.0,,
6,5,Afectivo,1,572.0,0.0,1.0,0.651
6,5,Afectivo,2,323.0,0.0,1.0,0.649
6,5,Racional,3,300.0,0.032,,
6,5,Racional,4,453.0,0.0,,
6,5,Afectivo,1,572.0,0.0,1.0,0.651
6,5,Afectivo,2,323.0,0.0,1.0,0.649
6,5,Racional,3,300.0,0.032,,
6,5,Racional,4,453.0,0.0,,
6,5,Afectivo,1,572.0,0.0,1.0,0.651
6,5,Afectivo,2,323.0,0.0,1.0,0.649
6,5,Racional,3,300.0,0.032,,
6,5,Racional,4,453.0,0.0,,
6,5,Afectivo,1,572.0,0.0,1.0,0.651
6,5,Afectivo,2,323.0,0.0,1.0,0.649
6,5,Racional,3,300.0,0.032,,
6,5,Racional,4,453.0,0.0,,
6,5,Afectivo,1,572.0,0.0,1.0,0.651
6,5,Afectivo,2,323.0,0.0,1.0,0.649
6,5,Racional,3,300.0,0.032,,
6,5,Racional,4,453.0,0.0,,
6,5,Afectivo,1,572.0,0.0,1.0,0.651
6,5,Afectivo,2,323.0,0.0,1.0,0.649
6,5,Racional,3,300.0,0.032,,
6,5,Racional,4,453.0,0.0,,
6,5,Afectivo,1,572.0,0.0,1.0,0.651
6,5,Afectivo,2,323.0,0.0,1.0,0.649
6,5,Racional,3,300.0,0.032,,
6,5,Racional,4,453.0,0.0,,
6,5,Afectivo,1,572.0,0.0,1.0,0.651
6,5,Afectivo,2,323.0,0.0,1.0,0.649
6,5,Racional,3,300.0,0.032,,
6,5,Racional,4,453.0,0.0,,
6,5,Afectivo,1,572.0,0.0,1.0,0.651
6,5,Afectivo,2,323.0,0.0,1.0,0.649
6,5,Racional,3,300.0,0.032,,
6,5,Racional,4,453.0,0.0,,
6,5,Afectivo,1,572.0,0.0,1.0,0.651
6,5,Afectivo,2,323.0,0.0,1.0,0.649
6,5,Racional,3,300.0,0.032,,
6,5,Racional,4,453.0,0.0,,
6,5,Afectivo,1,572.0,0.0,1.0,0.651
6,5,Afectivo,2,323.0,0.0,1.0,0.649
6,5,Racional,3,300.0,0.032,,
6,5,Racional,4,453.0,0.0,,
6,5,Afectivo,1,572.0,0.0,1.0,0.651
6,5,Afectivo,2,323.0,0.0,1.0,0.649
6,5,Racional,3,300.0,0.032,,
6,5,Racional,4,453.0,0.0,,
6,5,Afectivo,1,572.0,0.0,1.0,0.651
6,5,Afectivo,2,323.0,0.0,1.0,0.649
6,5,Racional,3,300.0,0.032,,
6,5,Racional,4,453.0,0.0,,
6,5,Afectivo,1,572.0,0.0,1.0,0.651
6,5,Afectivo,2,323.0,0.0,1.0,0.649
6,5,Racional,3,300.0,0.032,,
6,5,Racional,4,453.0,0.0,,
6,5,Afectivo,1,572.0,0.0,1.0,0.651
6,5,Afectivo,2,323.0,0.0,1.0,0.649
6,5,Racional,3,300.0,0.032,,
6,5,Racional,4,453.0,0.0,,
6,5,Afectivo,1,572.0,0.0,1.0,0.651
6,5,Afectivo,2,323.0,0.0,1.0,0.649
6,5,Racional,3,300.0,0.032,,
6,5,Racional,4,453.0,0.0,,
6,6,Afectivo,1,572.0,0.03,1.0,0.602
6,6,Afectivo,2,323.0,0.0,1.0,0.819
6,6,Racional,3,300.0,0.032,,
6,6,Racional,4,453.0,0.0,,
7,6,Afectivo,1,572.0,0.03,1.0,0.602
7,6,Afectivo,2,323.0,0.0,1.0,0.819
7,6,Racional,3,300.0,0.032,,
7,6,Racional,4,453.0,0.0,,
7,6,Afectivo,1,446.0,0.03,0.149383,0.602
7,6,Afectivo,2,733.0,0.0,0.106494,0.819
7,6,Racional,3,403.0,0.032,,
7,6,Racional,4,390.0,0.0,,
7,6,Afectivo,1,446.0,0.03,0.149383,0.602
7,6,Afectivo,2,733.0,0.0,0.106494,0.819
7,6,Racional,3,403.0,0.032,,
7,6,Racional,4,390.0,0.0,,
7,6,Afectivo,1,446.0,0.03,0.283648,0.602
7,6,Afectivo,2,733.0,0.0,0.222346,0.819
7,6,Racional,3,403.0,0.032,,
7,6,Racional,4,390.0,0.0,,
7,6,Afectivo,1,446.0,0.03,0.283648,0.602
7,6,Afectivo,2,733.0,0.0,0.222346,0.819
7,6,Racional,3,403.0,0.032,,
7,6,Racional,4,390.0,0.0,,
7,6,Afectivo,1,446.0,0.03,0.387805,0.602
7,6,Afectivo,2,733.0,0.0,0.351141,0.819
7,6,Racional,3,403.0,0.032,,
7,6,Racional,4,390.0,0.0,,
7,6,Afectivo,1,446.0,0.03,0.387805,0.602
7,6,Afectivo,2,733.0,0.0,0.351141,0.819
7,6,Racional,3,403.0,0.032,,
7,6,Racional,4,390.0,0.0,,
7,6,Afectivo,1,446.0,0.03,0.507,0.602
7,6,Afectivo,2,733.0,0.0,0.490336,0.819
7,6,Racional,3,403.0,0.032,,
7,6,Racional,4,390.0,0.0,,
7,6,Afectivo,1,446.0,0.03,0.507,0.602
7,6,Afectivo,2,733.0,0.0,0.490336,0.819
7,6,Racional,3,403.0,0.032,,
7,6,Racional,4,390.0,0.0,,
7,6,Afectivo,1,446.0,0.03,0.630611,0.602
7,6,Afectivo,2,733.0,0.0,0.630159,0.819
7,6,Racional,3,403.0,0.032,,
7,6,Racional,4,390.0,0.0,,
7,6,Afectivo,1,446.0,0.03,0.630611,0.602
7,6,Afectivo,2,733.0,0.0,0.630159,0.819
7,6,Racional,3,403.0,0.032,,
7,6,Racional,4,390.0,0.0,,
7,6,Afectivo,1,446.0,0.03,0.758522,0.602
7,6,Afectivo,2,733.0,0.0,0.767671,0.819
7,6,Racional,3,403.0,0.032,,
7,6,Racional,4,390.0,0.0,,
7,6,Afectivo,1,446.0,0.03,0.758522,0.602
7,6,Afectivo,2,733.0,0.0,0.767671,0.819
7,6,Racional,3,403.0,0.032,,
7,6,Racional,4,390.0,0.0,,
7,6,Afectivo,1,446.0,0.03,0.89197,0.602
7,6,Afectivo,2,733.0,0.0,0.884804,0.819
7,6,Racional,3,403.0,0.032,,
7,6,Racional,4,390.0,0.0,,
7,6,Afectivo,1,446.0,0.03,0.89197,0.602
7,6,Afectivo,2,733.0,0.0,0.884804,0.819
7,6,Racional,3,403.0,0.032,,
7,6,Racional,4,390.0,0.0,,
7,6,Afectivo,1,446.0,0.03,1.0,0.602
7,6,Afectivo,2,733.0,0.0,1.0,0.819
7,6,Racional,3,403.0,0.032,,
7,6,Racional,4,390.0,0.0,,
7,6,Afectivo,1,446.0,0.03,1.0,0.602
7,6,Afectivo,2,733.0,0.0,1.0,0.819
7,6,Racional,3,403.0,0.032,,
7,6,Racional,4,390.0,0.0,,
7,6,Afectivo,1,446.0,0.03,1.0,0.602
7,6,Afectivo,2,733.0,0.0,1.0,0.819
7,6,Racional,3,403.0,0.032,,
7,6,Racional,4,390.0,0.0,,
7,6,Afectivo,1,446.0,0.03,1.0,0.602
7,6,Afectivo,2,733.0,0.0,1.0,0.819
7,6,Racional,3,403.0,0.032,,
7,6,Racional,4,390.0,0.0,,
7,6,Afectivo,1,446.0,0.03,1.0,0.602
7,6,Afectivo,2,733.0,0.0,1.0,0.819
7,6,Racional,3,403.0,0.032,,
7,6,Racional,4,390.0,0.0,,
7,6,Afectivo,1,446.0,0.03,1.0,0.602
7,6,Afectivo,2,733.0,0.0,1.0,0.819
7,6,Racional,3,403.0,0.032,,
7,6,Racional,4,390.0,0.0,,
7,6,Afectivo,1,446.0,0.03,1.0,0.602
7,6,Afectivo,2,733.0,0.0,1.0,0.819
7,6,Racional,3,403.0,0.032,,
7,6,Racional,4,390.0,0.0,,
7,6,Afectivo,1,446.0,0.03,1.0,0.602
7,6,Afectivo,2,733.0,0.0,1.0,0.819
7,6,Racional,3,403.0,0.032,,
7,6,Racional,4,390.0,0.0,,
7,6,Afectivo,1,446.0,0.03,1.0,0.602
7,6,Afectivo,2,733.0,0.0,1.0,0.819
7,6,Racional,3,403.0,0.032,,
7,6,Racional,4,390.0,0.0,,
