SP,N,Tipo,ID_Agente,Reserva,Utilidad
7,7,Afectivo,1,61.3,0.027
7,7,Racional,2,92.3,0.0036
8,7,Afectivo,1,61.3,0.027
8,7,Racional,2,92.3,0.0036
8,7,Afectivo,1,142.0,0.027
8,7,Racional,2,194.0,0.0036
8,7,Afectivo,1,142.0,0.027
8,7,Racional,2,194.0,0.0036
8,7,Afectivo,1,142.0,0.027
8,7,Racional,2,194.0,0.0036
8,7,Afectivo,1,142.0,0.027
8,7,Racional,2,194.0,0.0036
8,7,Afectivo,1,142.0,0.027
8,7,Racional,2,194.0,0.0036
8,7,Afectivo,1,142.0,0.027
8,7,Racional,2,194.0,0.0036
8,7,Afectivo,1,142.0,0.027
8,7,Racional,2,194.0,0.0036
8,7,Afectivo,1,142.0,0.027
8,7,Racional,2,194.0,0.0036
8,7,Afectivo,1,142.0,0.027
8,7,Racional,2,194.0,0.0036
8,7,Afectivo,1,142.0,0.027
8,7,Racional,2,194.0,0.0036
8,7,Afectivo,1,142.0,0.027
8,7,Racional,2,194.0,0.0036
8,7,Afectivo,1,142.0,0.027
8,7,Racional,2,194.0,0.0036
8,7,Afectivo,1,142.0,0.027
8,7,Racional,2,194.0,0.0036
8,7,Afectivo,1,142.0,0.027
8,7,Racional,2,194.0,0.0036
8,7,Afectivo,1,142.0,0.027
8,7,Racional,2,194.0,0.0036
8,7,Afectivo,1,142.0,0.027
8,7,Racional,2,194.0,0.0036
8,7,Afectivo,1,142.0,0.027
8,7,Racional,2,194.0,0.0036
8,7,Afectivo,1,142.0,0.027
8,7,Racional,2,194.0,0.0036
8,7,Afectivo,1,142.0,0.027
8,7,Racional,2,194.0,0.0036
8,7,Afectivo,1,142.0,0.027
8,7,Racional,2,194.0,0.0036
8,7,Afectivo,1,142.0,0.027
8,7,Racional,2,194.0,0.0036
8,7,Afectivo,1,142.0,0.027
8,7,Racional,2,194.0,0.0036
8,7,Afectivo,1,142.0,0.027
8,7,Racional,2,194.0,0.0036
8,7,Afectivo,1,142.0,0.027
8,7,Racional,2,194.0,0.0036
8,7,Afectivo,1,142.0,0.027
8,7,Racional,2,194.0,0.0036
8,7,Afectivo,1,142.0,0.027
8,7,Racional,2,194.0,0.0036
8,7,Afectivo,1,142.0,0.027
8,7,Racional,2,194.0,0.0036
8,7,Afectivo,1,142.0,0.027
8,7,Racional,2,194.0,0.0036
8,7,Afectivo,1,142.0,0.027
8,7,Racional,2,194.0,0.0036
8,7,Afectivo,1,142.0,0.027
8,7,Racional,2,194.0,0.0036
8,8,Afectivo,1,142.0,0.024
8,8,Racional,2,194.0,0.011
9,8,Afectivo,1,142.0,0.024
9,8,Racional,2,194.0,0.011
9,8,Afectivo,1,184.0,0.024
9,8,Racional,2,229.0,0.011
9,8,Afectivo,1,184.0,0.024
9,8,Racional,2,229.0,0.011
9,8,Afectivo,1,184.0,0.024
9,8,Racional,2,229.0,0.011
9,8,Afectivo,1,184.0,0.024
9,8,Racional,2,229.0,0.011
9,8,Afectivo,1,184.0,0.024
9,8,Racional,2,229.0,0.011
9,8,Afectivo,1,184.0,0.024
9,8,Racional,2,229.0,0.011
9,8,Afectivo,1,184.0,0.024
9,8,Racional,2,229.0,0.011
9,8,Afectivo,1,184.0,0.024
9,8,Racional,2,229.0,0.011
9,8,Afectivo,1,184.0,0.024
9,8,Racional,2,229.0,0.011
9,8,Afectivo,1,184.0,0.024
9,8,Racional,2,229.0,0.011
9,8,Afectivo,1,184.0,0.024
9,8,Racional,2,229.0,0.011
9,8,Afectivo,1,184.0,0.024
9,8,Racional,2,229.0,0.011
9,8,Afectivo,1,184.0,0.024
9,8,Racional,2,229.0,0.011
9,8,Afectivo,1,184.0,0.024
9,8,Racional,2,229.0,0.011
9,8,Afectivo,1,184.0,0.024
9,8,Racional,2,229.0,0.011
9,8,Afectivo,1,184.0,0.024
9,8,Racional,2,229.0,0.011
9,8,Afectivo,1,184.0,0.024
9,8,Racional,2,229.0,0.011
9,8,Afectivo,1,184.0,0.024
9,8,Racional,2,229.0,0.011
9,8,Afectivo,1,184.0,0.024
9,8,Racional,2,229.0,0.011
9,8,Afectivo,1,184.0,0.024
9,8,Racional,2,229.0,0.011
9,8,Afectivo,1,184.0,0.024
9,8,Racional,2,229.0,0.011
9,8,Afectivo,1,184.0,0.024
9,8,Racional,2,229.0,0.011
9,8,Afectivo,1,184.0,0.024
9,8,Racional,2,229.0,0.011
9,8,Afectivo,1,184.0,0.024
9,8,Racional,2,229.0,0.011
9,8,Afectivo,1,184.0,0.024
9,8,Racional,2,229.0,0.011
9,8,Afectivo,1,184.0,0.024
9,8,Racional,2,229.0,0.011
9,8,Afectivo,1,184.0,0.024
9,8,Racional,2,229.0,0.011
9,8,Afectivo,1,184.0,0.024
9,8,Racional,2,229.0,0.011
9,8,Afectivo,1,184.0,0.024
9,8,Racional,2,229.0,0.011
9,8,Afectivo,1,184.0,0.024
9,8,Racional,2,229.0,0.011
9,8,Afectivo,1,184.0,0.024
9,8,Racional,2,229.0,0.011
9,8,Afectivo,1,184.0,0.024
9,8,Racional,2,229.0,0.011
9,8,Afectivo,1,184.0,0.024
9,8,Racional,2,229.0,0.011
9,8,Afectivo,1,184.0,0.024
9,8,Racional,2,229.0,0.011
9,8,Afectivo,1,184.0,0.024
9,8,Racional,2,229.0,0.011
9,8,Afectivo,1,184.0,0.024
9,8,Racional,2,229.0,0.011
9,8,Afectivo,1,184.0,0.024
9,8,Racional,2,229.0,0.011
9,8,Afectivo,1,184.0,0.024
9,8,Racional,2,229.0,0.011
9,9,Afectivo,1,184.0,0.021
9,9,Racional,2,229.0,0.027
10,9,Afectivo,1,184.0,0.021
10,9,Racional,2,229.0,0.027
10,9,Afectivo,1,242.0,0.021
10,9,Racional,2,236.0,0.027
10,9,Afectivo,1,242.0,0.021
10,9,Racional,2,236.0,0.027
10,9,Afectivo,1,242.0,0.021
10,9,Racional,2,236.0,0.027
10,9,Afectivo,1,242.0,0.021
10,9,Racional,2,236.0,0.027
10,9,Afectivo,1,242.0,0.021
10,9,Racional,2,236.0,0.027
10,9,Afectivo,1,242.0,0.021
10,9,Racional,2,236.0,0.027
10,9,Afectivo,1,242.0,0.021
10,9,Racional,2,236.0,0.027
10,9,Afectivo,1,242.0,0.021
10,9,Racional,2,236.0,0.027
10,9,Afectivo,1,242.0,0.021
10,9,Racional,2,236.0,0.027
10,9,Afectivo,1,242.0,0.021
10,9,Racional,2,236.0,0.027
10,9,Afectivo,1,242.0,0.021
10,9,Racional,2,236.0,0.027
10,9,Afectivo,1,242.0,0.021
10,9,Racional,2,236.0,0.027
10,9,Afectivo,1,242.0,0.021
10,9,Racional,2,236.0,0.027
10,9,Afectivo,1,242.0,0.021
10,9,Racional,2,236.0,0.027
10,9,Afectivo,1,242.0,0.021
10,9,Racional,2,236.0,0.027
10,9,Afectivo,1,242.0,0.021
10,9,Racional,2,236.0,0.027
10,9,Afectivo,1,242.0,0.021
10,9,Racional,2,236.0,0.027
10,9,Afectivo,1,242.0,0.021
10,9,Racional,2,236.0,0.027
10,9,Afectivo,1,242.0,0.021
10,9,Racional,2,236.0,0.027
10,9,Afectivo,1,242.0,0.021
10,9,Racional,2,236.0,0.027
10,9,Afectivo,1,242.0,0.021
10,9,Racional,2,236.0,0.027
10,9,Afectivo,1,242.0,0.021
10,9,Racional,2,236.0,0.027
10,9,Afectivo,1,242.0,0.021
10,9,Racional,2,236.0,0.027
10,9,Afectivo,1,242.0,0.021
10,9,Racional,2,236.0,0.027
10,9,Afectivo,1,242.0,0.021
10,9,Racional,2,236.0,0.027
10,9,Afectivo,1,242.0,0.021
10,9,Racional,2,236.0,0.027
10,9,Afectivo,1,242.0,0.021
10,9,Racional,2,236.0,0.027
10,9,Afectivo,1,242.0,0.021
10,9,Racional,2,236.0,0.027
10,9,Afectivo,1,242.0,0.021
10,9,Racional,2,236.0,0.027
10,9,Afectivo,1,242.0,0.021
10,9,Racional,2,236.0,0.027
10,9,Afectivo,1,242.0,0.021
10,9,Racional,2,236.0,0.027
10,9,Afectivo,1,242.0,0.021
10,9,Racional,2,236.0,0.027
10,9,Afectivo,1,242.0,0.021
10,9,Racional,2,236.0,0.027
10,9,Afectivo,1,242.0,0.021
10,9,Racional,2,236.0,0.027
10,9,Afectivo,1,242.0,0.021
10,9,Racional,2,236.0,0.027
10,9,Afectivo,1,242.0,0.021
10,9,Racional,2,236.0,0.027
10,10,Afectivo,1,242.0,0.017
10,10,Racional,2,236.0,0.027
10,10,Afectivo,1,242.0,0.017
10,10,Racional,2,236.0,0.027
1,0,Afectivo,1,79.9,0.0
1,0,Racional,2,79.3,0.0
1,0,Afectivo,1,79.9,0.0
1,0,Racional,2,79.3,0.0
1,0,Afectivo,1,79.9,0.0
1,0,Racional,2,79.3,0.0
1,0,Afectivo,1,79.9,0.0
1,0,Racional,2,79.3,0.0
1,0,Afectivo,1,79.9,0.0
1,0,Racional,2,79.3,0.0
1,0,Afectivo,1,79.9,0.0
1,0,Racional,2,79.3,0.0
1,0,Afectivo,1,79.9,0.0
1,0,Racional,2,79.3,0.0
1,0,Afectivo,1,79.9,0.0
1,0,Racional,2,79.3,0.0
1,0,Afectivo,1,79.9,0.0
1,0,Racional,2,79.3,0.0
1,0,Afectivo,1,79.9,0.0
1,0,Racional,2,79.3,0.0
1,0,Afectivo,1,79.9,0.0
1,0,Racional,2,79.3,0.0
1,0,Afectivo,1,79.9,0.0
1,0,Racional,2,79.3,0.0
1,0,Afectivo,1,79.9,0.0
1,0,Racional,2,79.3,0.0
1,0,Afectivo,1,79.9,0.0
1,0,Racional,2,79.3,0.0
1,0,Afectivo,1,79.9,0.0
1,0,Racional,2,79.3,0.0
1,0,Afectivo,1,79.9,0.0
1,0,Racional,2,79.3,0.0
1,0,Afectivo,1,79.9,0.0
1,0,Racional,2,79.3,0.0
1,0,Afectivo,1,79.9,0.0
1,0,Racional,2,79.3,0.0
1,0,Afectivo,1,79.9,0.0
1,0,Racional,2,79.3,0.0
1,0,Afectivo,1,79.9,0.0
1,0,Racional,2,79.3,0.0
1,0,Afectivo,1,79.9,0.0
1,0,Racional,2,79.3,0.0
1,0,Afectivo,1,79.9,0.0
1,0,Racional,2,79.3,0.0
1,0,Afectivo,1,79.9,0.0
1,0,Racional,2,79.3,0.0
1,0,Afectivo,1,79.9,0.0
1,0,Racional,2,79.3,0.0
1,1,Afectivo,1,79.9,0.0
1,1,Racional,2,79.3,0.0
2,1,Afectivo,1,79.9,0.0
2,1,Racional,2,79.3,0.0
2,1,Afectivo,1,173.0,0.0
2,1,Racional,2,78.0,0.0
2,1,Afectivo,1,173.0,0.0
2,1,Racional,2,78.0,0.0
2,2,Afectivo,1,173.0,0.013
2,2,Racional,2,78.0,0.0
3,2,Afectivo,1,173.0,0.013
3,2,Racional,2,78.0,0.0
3,2,Afectivo,1,163.0,0.013
3,2,Racional,2,125.0,0.0
3,2,Afectivo,1,163.0,0.013
3,2,Racional,2,125.0,0.0
3,2,Afectivo,1,163.0,0.013
3,2,Racional,2,125.0,0.0
3,2,Afectivo,1,163.0,0.013
3,2,Racional,2,125.0,0.0
3,2,Afectivo,1,163.0,0.013
3,2,Racional,2,125.0,0.0
3,2,Afectivo,1,163.0,0.013
3,2,Racional,2,125.0,0.0
3,2,Afectivo,1,163.0,0.013
3,2,Racional,2,125.0,0.0
3,2,Afectivo,1,163.0,0.013
3,2,Racional,2,125.0,0.0
3,2,Afectivo,1,163.0,0.013
3,2,Racional,2,125.0,0.0
3,2,Afectivo,1,163.0,0.013
3,2,Racional,2,125.0,0.0
3,2,Afectivo,1,163.0,0.013
3,2,Racional,2,125.0,0.0
3,2,Afectivo,1,163.0,0.013
3,2,Racional,2,125.0,0.0
3,3,Afectivo,1,163.0,0.04
3,3,Racional,2,125.0,0.0
4,3,Afectivo,1,163.0,0.04
4,3,Racional,2,125.0,0.0
4,3,Afectivo,1,155.0,0.04
4,3,Racional,2,148.0,0.0
4,3,Afectivo,1,155.0,0.04
4,3,Racional,2,148.0,0.0
4,3,Afectivo,1,155.0,0.04
4,3,Racional,2,148.0,0.0
4,3,Afectivo,1,155.0,0.04
4,3,Racional,2,148.0,0.0
4,3,Afectivo,1,155.0,0.04
4,3,Racional,2,148.0,0.0
4,3,Afectivo,1,155.0,0.04
4,3,Racional,2,148.0,0.0
4,3,Afectivo,1,155.0,0.04
4,3,Racional,2,148.0,0.0
4,3,Afectivo,1,155.0,0.04
4,3,Racional,2,148.0,0.0
4,3,Afectivo,1,155.0,0.04
4,3,Racional,2,148.0,0.0
4,3,Afectivo,1,155.0,0.04
4,3,Racional,2,148.0,0.0
4,3,Afectivo,1,155.0,0.04
4,3,Racional,2,148.0,0.0
4,3,Afectivo,1,155.0,0.04
4,3,Racional,2,148.0,0.0
4,3,Afectivo,1,155.0,0.04
4,3,Racional,2,148.0,0.0
4,3,Afectivo,1,155.0,0.04
4,3,Racional,2,148.0,0.0
4,3,Afectivo,1,155.0,0.04
4,3,Racional,2,148.0,0.0
4,3,Afectivo,1,155.0,0.04
4,3,Racional,2,148.0,0.0
4,3,Afectivo,1,155.0,0.04
4,3,Racional,2,148.0,0.0
4,3,Afectivo,1,155.0,0.04
4,3,Racional,2,148.0,0.0
4,3,Afectivo,1,155.0,0.04
4,3,Racional,2,148.0,0.0
4,3,Afectivo,1,155.0,0.04
4,3,Racional,2,148.0,0.0
4,3,Afectivo,1,155.0,0.04
4,3,Racional,2,148.0,0.0
4,3,Afectivo,1,155.0,0.04
4,3,Racional,2,148.0,0.0
4,3,Afectivo,1,155.0,0.04
4,3,Racional,2,148.0,0.0
4,3,Afectivo,1,155.0,0.04
4,3,Racional,2,148.0,0.0
4,3,Afectivo,1,155.0,0.04
4,3,Racional,2,148.0,0.0
4,3,Afectivo,1,155.0,0.04
4,3,Racional,2,148.0,0.0
4,3,Afectivo,1,155.0,0.04
4,3,Racional,2,148.0,0.0
4,3,Afectivo,1,155.0,0.04
4,3,Racional,2,148.0,0.0
4,3,Afectivo,1,155.0,0.04
4,3,Racional,2,148.0,0.0
4,3,Afectivo,1,155.0,0.04
4,3,Racional,2,148.0,0.0
4,3,Afectivo,1,155.0,0.04
4,3,Racional,2,148.0,0.0
4,3,Afectivo,1,155.0,0.04
4,3,Racional,2,148.0,0.0
4,3,Afectivo,1,155.0,0.04
4,3,Racional,2,148.0,0.0
4,3,Afectivo,1,155.0,0.04
4,3,Racional,2,148.0,0.0
4,4,Afectivo,1,155.0,0.028
4,4,Racional,2,148.0,0.0
5,4,Afectivo,1,155.0,0.028
5,4,Racional,2,148.0,0.0
5,4,Afectivo,1,219.0,0.028
5,4,Racional,2,187.0,0.0
5,4,Afectivo,1,219.0,0.028
5,4,Racional,2,187.0,0.0
5,4,Afectivo,1,219.0,0.028
5,4,Racional,2,187.0,0.0
5,4,Afectivo,1,219.0,0.028
5,4,Racional,2,187.0,0.0
5,4,Afectivo,1,219.0,0.028
5,4,Racional,2,187.0,0.0
5,4,Afectivo,1,219.0,0.028
5,4,Racional,2,187.0,0.0
5,4,Afectivo,1,219.0,0.028
5,4,Racional,2,187.0,0.0
5,4,Afectivo,1,219.0,0.028
5,4,Racional,2,187.0,0.0
5,4,Afectivo,1,219.0,0.028
5,4,Racional,2,187.0,0.0
5,4,Afectivo,1,219.0,0.028
5,4,Racional,2,187.0,0.0
5,4,Afectivo,1,219.0,0.028
5,4,Racional,2,187.0,0.0
5,4,Afectivo,1,219.0,0.028
5,4,Racional,2,187.0,0.0
5,4,Afectivo,1,219.0,0.028
5,4,Racional,2,187.0,0.0
5,4,Afectivo,1,219.0,0.028
5,4,Racional,2,187.0,0.0
5,4,Afectivo,1,219.0,0.028
5,4,Racional,2,187.0,0.0
5,4,Afectivo,1,219.0,0.028
5,4,Racional,2,187.0,0.0
5,4,Afectivo,1,219.0,0.028
5,4,Racional,2,187.0,0.0
5,4,Afectivo,1,219.0,0.028
5,4,Racional,2,187.0,0.0
5,4,Afectivo,1,219.0,0.028
5,4,Racional,2,187.0,0.0
5,4,Afectivo,1,219.0,0.028
5,4,Racional,2,187.0,0.0
5,4,Afectivo,1,219.0,0.028
5,4,Racional,2,187.0,0.0
5,4,Afectivo,1,219.0,0.028
5,4,Racional,2,187.0,0.0
5,5,Afectivo,1,219.0,0.059
5,5,Racional,2,187.0,0.0
6,5,Afectivo,1,219.0,0.059
6,5,Racional,2,187.0,0.0
6,5,Afectivo,1,73.4,0.059
6,5,Racional,2,107.0,0.0
6,5,Afectivo,1,73.4,0.059
6,5,Racional,2,107.0,0.0
6,5,Afectivo,1,73.4,0.059
6,5,Racional,2,107.0,0.0
6,5,Afectivo,1,73.4,0.059
6,5,Racional,2,107.0,0.0
6,5,Afectivo,1,73.4,0.059
6,5,Racional,2,107.0,0.0
6,5,Afectivo,1,73.4,0.059
6,5,Racional,2,107.0,0.0
6,5,Afectivo,1,73.4,0.059
6,5,Racional,2,107.0,0.0
6,5,Afectivo,1,73.4,0.059
6,5,Racional,2,107.0,0.0
6,6,Afectivo,1,73.4,0.052
6,6,Racional,2,107.0,0.0057
7,6,Afectivo,1,73.4,0.052
7,6,Racional,2,107.0,0.0057
7,6,Afectivo,1,169.0,0.052
7,6,Racional,2,325.0,0.0057
7,6,Afectivo,1,169.0,0.052
7,6,Racional,2,325.0,0.0057
7,6,Afectivo,1,169.0,0.052
7,6,Racional,2,325.0,0.0057
7,6,Afectivo,1,169.0,0.052
7,6,Racional,2,325.0,0.0057
7,6,Afectivo,1,169.0,0.052
7,6,Racional,2,325.0,0.0057
7,6,Afectivo,1,169.0,0.052
7,6,Racional,2,325.0,0.0057
7,6,Afectivo,1,169.0,0.052
7,6,Racional,2,325.0,0.0057
7,6,Afectivo,1,169.0,0.052
7,6,Racional,2,325.0,0.0057
7,6,Afectivo,1,169.0,0.052
7,6,Racional,2,325.0,0.0057
7,6,Afectivo,1,169.0,0.052
7,6,Racional,2,325.0,0.0057
7,6,Afectivo,1,169.0,0.052
7,6,Racional,2,325.0,0.0057
7,6,Afectivo,1,169.0,0.052
7,6,Racional,2,325.0,0.0057
7,6,Afectivo,1,169.0,0.052
7,6,Racional,2,325.0,0.0057
7,6,Afectivo,1,169.0,0.052
7,6,Racional,2,325.0,0.0057
7,6,Afectivo,1,169.0,0.052
7,6,Racional,2,325.0,0.0057
7,6,Afectivo,1,169.0,0.052
7,6,Racional,2,325.0,0.0057
7,6,Afectivo,1,169.0,0.052
7,6,Racional,2,325.0,0.0057
7,6,Afectivo,1,169.0,0.052
7,6,Racional,2,325.0,0.0057
7,6,Afectivo,1,169.0,0.052
7,6,Racional,2,325.0,0.0057
7,6,Afectivo,1,169.0,0.052
7,6,Racional,2,325.0,0.0057
7,6,Afectivo,1,169.0,0.052
7,6,Racional,2,325.0,0.0057
7,6,Afectivo,1,169.0,0.052
7,6,Racional,2,325.0,0.0057
7,6,Afectivo,1,169.0,0.052
7,6,Racional,2,325.0,0.0057
7,6,Afectivo,1,169.0,0.052
7,6,Racional,2,325.0,0.0057
7,6,Afectivo,1,169.0,0.052
7,6,Racional,2,325.0,0.0057
7,6,Afectivo,1,169.0,0.052
7,6,Racional,2,325.0,0.0057
7,6,Afectivo,1,169.0,0.052
7,6,Racional,2,325.0,0.0057
7,6,Afectivo,1,169.0,0.052
7,6,Racional,2,325.0,0.0057
7,7,Afectivo,1,169.0,0.04
7,7,Racional,2,325.0,0.031
8,7,Afectivo,1,169.0,0.04
8,7,Racional,2,325.0,0.031
8,7,Afectivo,1,88.0,0.04
8,7,Racional,2,83.0,0.031
8,7,Afectivo,1,88.0,0.04
8,7,Racional,2,83.0,0.031
8,8,Afectivo,1,88.0,0.033
8,8,Racional,2,83.0,0.031
9,8,Afectivo,1,88.0,0.033
9,8,Racional,2,83.0,0.031
9,8,Afectivo,1,93.6,0.033
9,8,Racional,2,112.0,0.031
9,8,Afectivo,1,93.6,0.033
9,8,Racional,2,112.0,0.031
9,9,Afectivo,1,93.6,0.026
9,9,Racional,2,112.0,0.031
10,9,Afectivo,1,93.6,0.026
10,9,Racional,2,112.0,0.031
10,9,Afectivo,1,252.0,0.026
10,9,Racional,2,493.0,0.031
10,9,Afectivo,1,252.0,0.026
10,9,Racional,2,493.0,0.031
10,9,Afectivo,1,252.0,0.026
10,9,Racional,2,493.0,0.031
10,9,Afectivo,1,252.0,0.026
10,9,Racional,2,493.0,0.031
10,9,Afectivo,1,252.0,0.026
10,9,Racional,2,493.0,0.031
10,9,Afectivo,1,252.0,0.026
10,9,Racional,2,493.0,0.031
10,9,Afectivo,1,252.0,0.026
10,9,Racional,2,493.0,0.031
10,9,Afectivo,1,252.0,0.026
10,9,Racional,2,493.0,0.031
10,9,Afectivo,1,252.0,0.026
10,9,Racional,2,493.0,0.031
10,9,Afectivo,1,252.0,0.026
10,9,Racional,2,493.0,0.031
10,9,Afectivo,1,252.0,0.026
10,9,Racional,2,493.0,0.031
10,9,Afectivo,1,252.0,0.026
10,9,Racional,2,493.0,0.031
10,9,Afectivo,1,252.0,0.026
10,9,Racional,2,493.0,0.031
10,9,Afectivo,1,252.0,0.026
10,9,Racional,2,493.0,0.031
10,9,Afectivo,1,252.0,0.026
10,9,Racional,2,493.0,0.031
10,9,Afectivo,1,252.0,0.026
10,9,Racional,2,493.0,0.031
10,9,Afectivo,1,252.0,0.026
10,9,Racional,2,493.0,0.031
10,9,Afectivo,1,252.0,0.026
10,9,Racional,2,493.0,0.031
10,9,Afectivo,1,252.0,0.026
10,9,Racional,2,493.0,0.031
10,9,Afectivo,1,252.0,0.026
10,9,Racional,2,493.0,0.031
10,9,Afectivo,1,252.0,0.026
10,9,Racional,2,493.0,0.031
10,9,Afectivo,1,252.0,0.026
10,9,Racional,2,493.0,0.031
10,9,Afectivo,1,252.0,0.026
10,9,Racional,2,493.0,0.031
10,9,Afectivo,1,252.0,0.026
10,9,Racional,2,493.0,0.031
10,10,Afectivo,1,252.0,0.014
10,10,Racional,2,493.0,0.06
10,10,Afectivo,1,252.0,0.014
10,10,Racional,2,493.0,0.06
1,0,Afectivo,1,77.0,0.0
1,0,Racional,2,64.5,0.0
1,0,Afectivo,1,77.0,0.0
1,0,Racional,2,64.5,0.0
1,1,Afectivo,1,77.0,0.0
1,1,Racional,2,64.5,0.0
2,1,Afectivo,1,77.0,0.0
2,1,Racional,2,64.5,0.0
2,1,Afectivo,1,83.8,0.0
2,1,Racional,2,37.1,0.0
2,1,Afectivo,1,83.8,0.0
2,1,Racional,2,37.1,0.0
2,1,Afectivo,1,83.8,0.0
2,1,Racional,2,37.1,0.0
2,1,Afectivo,1,83.8,0.0
2,1,Racional,2,37.1,0.0
2,1,Afectivo,1,83.8,0.0
2,1,Racional,2,37.1,0.0
2,1,Afectivo,1,83.8,0.0
2,1,Racional,2,37.1,0.0
2,1,Afectivo,1,83.8,0.0
2,1,Racional,2,37.1,0.0
2,1,Afectivo,1,83.8,0.0
2,1,Racional,2,37.1,0.0
2,1,Afectivo,1,83.8,0.0
2,1,Racional,2,37.1,0.0
2,1,Afectivo,1,83.8,0.0
2,1,Racional,2,37.1,0.0
2,1,Afectivo,1,83.8,0.0
2,1,Racional,2,37.1,0.0
2,1,Afectivo,1,83.8,0.0
2,1,Racional,2,37.1,0.0
2,1,Afectivo,1,83.8,0.0
2,1,Racional,2,37.1,0.0
2,1,Afectivo,1,83.8,0.0
2,1,Racional,2,37.1,0.0
2,1,Afectivo,1,83.8,0.0
2,1,Racional,2,37.1,0.0
2,1,Afectivo,1,83.8,0.0
2,1,Racional,2,37.1,0.0
2,1,Afectivo,1,83.8,0.0
2,1,Racional,2,37.1,0.0
2,1,Afectivo,1,83.8,0.0
2,1,Racional,2,37.1,0.0
2,1,Afectivo,1,83.8,0.0
2,1,Racional,2,37.1,0.0
2,1,Afectivo,1,83.8,0.0
2,1,Racional,2,37.1,0.0
2,2,Afectivo,1,83.8,0.012
2,2,Racional,2,37.1,0.0
3,2,Afectivo,1,83.8,0.012
3,2,Racional,2,37.1,0.0
3,2,Afectivo,1,197.0,0.012
3,2,Racional,2,85.8,0.0
3,2,Afectivo,1,197.0,0.012
3,2,Racional,2,85.8,0.0
3,2,Afectivo,1,197.0,0.012
3,2,Racional,2,85.8,0.0
3,2,Afectivo,1,197.0,0.012
3,2,Racional,2,85.8,0.0
3,2,Afectivo,1,197.0,0.012
3,2,Racional,2,85.8,0.0
3,2,Afectivo,1,197.0,0.012
3,2,Racional,2,85.8,0.0
3,2,Afectivo,1,197.0,0.012
3,2,Racional,2,85.8,0.0
3,2,Afectivo,1,197.0,0.012
3,2,Racional,2,85.8,0.0
3,2,Afectivo,1,197.0,0.012
3,2,Racional,2,85.8,0.0
3,2,Afectivo,1,197.0,0.012
3,2,Racional,2,85.8,0.0
3,2,Afectivo,1,197.0,0.012
3,2,Racional,2,85.8,0.0
3,2,Afectivo,1,197.0,0.012
3,2,Racional,2,85.8,0.0
3,2,Afectivo,1,197.0,0.012
3,2,Racional,2,85.8,0.0
3,2,Afectivo,1,197.0,0.012
3,2,Racional,2,85.8,0.0
3,2,Afectivo,1,197.0,0.012
3,2,Racional,2,85.8,0.0
3,2,Afectivo,1,197.0,0.012
3,2,Racional,2,85.8,0.0
3,2,Afectivo,1,197.0,0.012
3,2,Racional,2,85.8,0.0
3,2,Afectivo,1,197.0,0.012
3,2,Racional,2,85.8,0.0
3,2,Afectivo,1,197.0,0.012
3,2,Racional,2,85.8,0.0
3,2,Afectivo,1,197.0,0.012
3,2,Racional,2,85.8,0.0
3,2,Afectivo,1,197.0,0.012
3,2,Racional,2,85.8,0.0
3,2,Afectivo,1,197.0,0.012
3,2,Racional,2,85.8,0.0
3,3,Afectivo,1,197.0,0.036
3,3,Racional,2,85.8,0.0
4,3,Afectivo,1,197.0,0.036
4,3,Racional,2,85.8,0.0
4,3,Afectivo,1,101.0,0.036
4,3,Racional,2,47.0,0.0
4,3,Afectivo,1,101.0,0.036
4,3,Racional,2,47.0,0.0
4,4,Afectivo,1,101.0,0.031
4,4,Racional,2,47.0,0.0
5,4,Afectivo,1,101.0,0.031
5,4,Racional,2,47.0,0.0
5,4,Afectivo,1,75.8,0.031
5,4,Racional,2,40.2,0.0
5,4,Afectivo,1,75.8,0.031
5,4,Racional,2,40.2,0.0
5,4,Afectivo,1,75.8,0.031
5,4,Racional,2,40.2,0.0
5,4,Afectivo,1,75.8,0.031
5,4,Racional,2,40.2,0.0
5,4,Afectivo,1,75.8,0.031
5,4,Racional,2,40.2,0.0
5,4,Afectivo,1,75.8,0.031
5,4,Racional,2,40.2,0.0
5,4,Afectivo,1,75.8,0.031
5,4,Racional,2,40.2,0.0
5,4,Afectivo,1,75.8,0.031
5,4,Racional,2,40.2,0.0
5,4,Afectivo,1,75.8,0.031
5,4,Racional,2,40.2,0.0
5,4,Afectivo,1,75.8,0.031
5,4,Racional,2,40.2,0.0
5,4,Afectivo,1,75.8,0.031
5,4,Racional,2,40.2,0.0
5,4,Afectivo,1,75.8,0.031
5,4,Racional,2,40.2,0.0
5,4,Afectivo,1,75.8,0.031
5,4,Racional,2,40.2,0.0
5,4,Afectivo,1,75.8,0.031
5,4,Racional,2,40.2,0.0
5,5,Afectivo,1,75.8,0.039
5,5,Racional,2,40.2,0.0
6,5,Afectivo,1,75.8,0.039
6,5,Racional,2,40.2,0.0
6,5,Afectivo,1,241.0,0.039
6,5,Racional,2,147.0,0.0
6,5,Afectivo,1,241.0,0.039
6,5,Racional,2,147.0,0.0
6,5,Afectivo,1,241.0,0.039
6,5,Racional,2,147.0,0.0
6,5,Afectivo,1,241.0,0.039
6,5,Racional,2,147.0,0.0
6,5,Afectivo,1,241.0,0.039
6,5,Racional,2,147.0,0.0
6,5,Afectivo,1,241.0,0.039
6,5,Racional,2,147.0,0.0
