Timestamp,Affective_19,Affective_17,Affective_97,Affective_46,Affective_8,Affective_83,Affective_45,Affective_67,Affective_13,Affective_63,Rational_19,Rational_17,Rational_97,Rational_46,Rational_8,Rational_83,Rational_45,Rational_67,Rational_13,Rational_63
1900-01-01 00:06:15,0.0,0.0,2.60822,5.39787,0.0,4.60061,138.155,3.63548,0.0,4.83728,19.033,27.1652,29.613,21.1585,12.5161,22.3241,2.86524,30.208,3.95289,4.76428
1900-01-01 00:06:20,0.0,0.0,2.60822,5.39787,0.0,4.60061,138.155,3.63548,0.0,4.83728,19.033,27.1652,29.613,21.1585,12.5161,22.3241,2.86524,30.208,3.95289,4.76428
1900-01-01 00:06:25,0.0,0.0,2.60822,5.39787,0.0,4.60061,138.155,3.63548,0.0,4.83728,19.033,27.1652,29.613,21.1585,12.5161,22.3241,2.86524,30.208,3.95289,4.76428
1900-01-01 00:06:30,0.0,0.0,2.60822,5.39787,0.0,4.60061,138.155,3.63548,0.0,4.83728,19.033,27.1652,29.613,21.1585,12.5161,22.3241,2.86524,30.208,3.95289,4.76428
1900-01-01 00:06:35,0.0,0.0,4.84779,22.1377,0.0,8.55096,0.0,6.75712,0.0,8.99085,19.033,27.1652,29.613,21.1585,12.5161,22.3241,2.86524,30.208,3.95289,4.76428
1900-01-01 00:06:40,0.0,0.0,4.84779,22.1377,0.0,8.55096,0.0,6.75712,0.0,8.99085,19.033,27.1652,29.613,21.1585,12.5161,22.3241,2.86524,30.208,3.95289,4.76428
1900-01-01 00:06:45,0.0,0.0,4.84779,22.1377,0.0,8.55096,0.0,6.75712,0.0,8.99085,19.033,27.1652,29.613,21.1585,12.5161,22.3241,2.86524,30.208,3.95289,4.76428
1900-01-01 00:06:50,0.0,0.0,4.84779,22.1377,0.0,8.55096,0.0,6.75712,0.0,8.99085,19.033,27.1652,29.613,21.1585,12.5161,22.3241,2.86524,30.208,3.95289,4.76428
1900-01-01 00:06:55,0.0,0.0,4.84779,22.1377,0.0,8.55096,0.0,6.75712,0.0,8.99085,19.033,27.1652,29.613,21.1585,12.5161,22.3241,2.86524,30.208,3.95289,4.76428
1900-01-01 00:07:00,0.0,0.0,4.84779,22.1377,0.0,8.55096,0.0,6.75712,0.0,8.99085,19.033,27.1652,29.613,21.1585,12.5161,22.3241,2.86524,30.208,3.95289,4.76428
1900-01-01 00:07:05,0.0,0.0,4.84779,22.1377,0.0,8.55096,0.0,6.75712,0.0,8.99085,19.033,27.1652,29.613,21.1585,12.5161,22.3241,2.86524,30.208,3.95289,4.76428
1900-01-01 00:07:10,0.0,0.0,4.84779,22.1377,0.0,8.55096,0.0,6.75712,0.0,8.99085,19.033,27.1652,29.613,21.1585,12.5161,22.3241,2.86524,30.208,3.95289,4.76428
1900-01-01 00:07:15,0.0,0.0,4.84779,22.1377,0.0,8.55096,0.0,6.75712,0.0,8.99085,19.033,27.1652,29.613,21.1585,12.5161,22.3241,2.86524,30.208,3.95289,4.76428
1900-01-01 00:07:20,0.0,0.0,4.84779,22.1377,0.0,8.55096,0.0,6.75712,0.0,8.99085,19.033,27.1652,29.613,21.1585,12.5161,22.3241,2.86524,30.208,3.95289,4.76428
1900-01-01 00:07:25,0.0,0.0,4.84779,22.1377,0.0,8.55096,0.0,6.75712,0.0,8.99085,19.033,27.1652,29.613,21.1585,12.5161,22.3241,2.86524,30.208,3.95289,4.76428
